Date,2024-01-15 10:30:00
Filename,train_anomaly_001.csv
Data Label,축정렬불량
Label_No,01
Motor Spec,L-CAHU-01R,1765,11,21.8
Period,500SEC
Sample Rate,4000
RMS,0.10229916,
Data Length,500,
0.0,0.07702486445404344
0.00025,0.07891191958324482
0.0005,0.09100258646588648
0.00075,0.08301837493913448
0.001,0.05022596164359057
0.00125,0.07247410384883574
0.0015,0.1265194283183259
0.00175,0.06143591433663197
0.002,0.06076421313813401
0.0022500000000000003,0.01810016911584616
0.0025,0.1381235447725537
0.00275,-0.02078941207748692
0.003,0.18561095386659057
0.0032500000000000003,0.03324465994283614
0.0035,0.027060516272601656
0.00375,-0.03439416752214892
0.004,0.04414063510312341
0.00425,-0.03187244055265666
0.0045000000000000005,0.0032037296866436887
0.00475,0.05164471814351407
0.005,0.1354456634069654
0.00525,0.048887160851740254
0.0055,0.05664527879311037
0.00575,0.054691244123885624
0.006,0.07260222525360517
0.00625,0.0781919889753405
0.006500000000000001,0.10546132249216034
0.00675,0.0016939562488947069
0.007,0.17130407547661364
0.00725,0.14808870415754202
0.0075,0.1620754337102395
0.00775,0.1189607555486157
0.008,0.1625601069772384
0.00825,0.15317824017929083
0.0085,0.19595404103543512
0.00875,0.19524097915390565
0.009000000000000001,0.1400516539563777
0.00925,0.0603300459738353
0.0095,0.008610091606048316
0.00975,0.02253042591835934
0.01,0.07546509232382148
0.01025,-0.030553774471591515
0.0105,-0.097081215330324
0.010750000000000001,-0.04011586224077554
0.011,-0.01892797529002856
0.01125,-0.0111375871694342
0.0115,-0.1125284969637846
0.01175,-0.11208571111922655
0.012,-0.16779237976322808
0.01225,-0.12899600857977828
0.0125,-0.18818893304824563
0.012750000000000001,-0.13012545079602972
0.013000000000000001,-0.17906122998639373
0.01325,-0.20641777772661207
0.0135,-0.05923334061960528
0.01375,-0.09138704598159847
0.014,-0.08607666242702644
0.01425,-0.14906215400749392
0.0145,-0.0729584721806666
0.014750000000000001,-0.05258231215035369
0.015,-0.07865147173518797
0.01525,-0.1139258822175131
0.0155,-0.022456114543046662
0.01575,-0.09717541869313293
0.016,0.0043492299236952
0.01625,-0.028361685108293844
0.0165,-0.0770679818978421
0.01675,0.02477942390119882
0.017,-0.00830004725951089
0.01725,0.025730644240223324
0.0175,-0.00829939231790687
0.017750000000000002,0.021292167784047675
0.018000000000000002,0.0439710373117476
0.01825,-0.007294135078729041
0.0185,-0.00798517747289058
0.01875,-0.049196584962729495
0.019,-0.0631990819543878
0.01925,-0.06235519032046652
0.0195,-0.0702972632044669
0.01975,-0.14113183334005075
0.02,-0.02886550775315099
0.02025,-0.14159080666150328
0.0205,-0.09912059853326863
0.02075,-0.04836177078544549
0.021,-0.14819386060979722
0.02125,0.039844370153444914
0.021500000000000002,0.031289807646545015
0.021750000000000002,-0.0029163362968670364
0.022,-0.009516355910702906
0.02225,0.0937459855374765
0.0225,0.002266957561332432
0.02275,0.07168109372634655
0.023,0.08746120055380734
0.02325,0.13139186376002207
0.0235,0.1407763195342219
0.02375,0.19450478260213994
0.024,0.09613945693113116
0.02425,0.1909462645271597
0.0245,0.23733261237802333
0.02475,0.15609963221575746
0.025,0.2557256153742744
0.02525,0.1395420953259304
0.025500000000000002,0.19202608774133634
0.025750000000000002,0.20462301448383985
0.026000000000000002,0.08470106510978437
0.02625,0.07973710978246741
0.0265,0.13989468999696456
0.02675,0.16466936070247054
0.027,0.0555632529580082
0.02725,0.0851923822227063
0.0275,-0.020339065004974337
0.02775,0.041033956992229705
0.028,0.05996420304559707
0.02825,0.023117635730672707
0.0285,-0.010560050645882647
0.02875,-0.03084984951295998
0.029,-0.0678400800882776
0.02925,-0.07401646334209798
0.029500000000000002,0.004175269049582875
0.029750000000000002,-0.0980708655987885
0.03,-0.13551606938998106
0.03025,0.005722955202754579
0.0305,-0.005650157934114726
0.03075,-0.03728683358154952
0.031,0.06545783789201266
0.03125,0.01108872854037448
0.0315,-0.06400101050432452
0.03175,-0.030512492132932462
0.032,-0.06001472591423777
0.03225,-0.05487193583457812
0.0325,0.02518931959474493
0.03275,0.020919715180040585
0.033,-0.05838869192349645
0.03325,-0.06963806759908484
0.0335,-0.03298546922098544
0.03375,0.16844596493485298
0.034,0.05267587539755346
0.03425,-0.04152295190429059
0.0345,0.026189318985380905
0.03475,-0.11999060476992196
0.035,0.040385921762583786
0.035250000000000004,-0.13420740454215543
0.035500000000000004,-0.0269905662243701
0.035750000000000004,-0.15503173020761923
0.036000000000000004,-0.11149301184706104
0.03625,-0.20295968899344882
0.0365,-0.20717425800798572
0.03675,-0.14921040099100658
0.037,-0.1500871466033154
0.03725,-0.06991068810102705
0.0375,-0.1514446984578532
0.03775,-0.12766733418360884
0.038,-0.18181724999877774
0.03825,-0.1762046312524398
0.0385,-0.162447917994118
0.03875,-0.13979363553930246
0.039,-0.034651547436034734
0.03925,-0.017866743623292648
0.0395,0.03097871858508121
0.03975,0.02065627334438129
0.04,0.016768229011689895
0.04025,0.03796333788024317
0.0405,0.09087299140206138
0.04075,0.10696236539489767
0.041,0.09893934799859261
0.04125,0.13668590572193579
0.0415,0.14291140168969838
0.04175,0.057497717489267845
0.042,0.19061752398376858
0.04225,0.10803304744695089
0.0425,0.15456615481512517
0.04275,0.0988493556092489
0.043000000000000003,0.028967016087223484
0.043250000000000004,0.05421030522109484
0.043500000000000004,0.15659301848589452
0.043750000000000004,0.033453245526076814
0.044,0.003983479999565422
0.04425,0.07231664015726987
0.0445,0.06974497467168948
0.04475,0.025047487079936342
0.045,0.05972985275546551
0.04525,0.06743768530285885
0.0455,0.11683558454745076
0.04575,-0.023231225805148914
0.046,0.08619871358550316
0.04625,-0.0070082013819254
0.0465,0.03444589774751604
0.04675,-0.02635643479382365
0.047,-0.012982697933816671
0.04725,0.047975554670682645
0.0475,0.08778732110817367
0.04775,-0.0527556654883085
0.048,0.11115706637311121
0.04825,0.014558188148412091
0.0485,0.05280443445507402
0.04875,0.08146557119776653
0.049,0.08253972119713793
0.04925,0.014858548851609137
0.0495,0.07887404126391102
0.04975,0.17751367319018602
0.05,0.1229501493699689
0.05025,0.03451092950176936
0.0505,0.06356579489012679
0.05075,0.03895475511982644
0.051000000000000004,0.036312390394866195
0.051250000000000004,0.04738630274189824
0.051500000000000004,-0.05122836507611504
0.051750000000000004,0.007351316652642541
0.052000000000000005,0.04818847867268694
0.05225,-0.08019265019763706
0.0525,-0.06324863407538893
0.05275,-0.14123598333091159
0.053,-0.1445789147719555
0.05325,-0.12975268334776147
0.0535,-0.19410913198984006
0.05375,-0.24509529117815482
0.054,-0.1260119824948799
0.05425,-0.24611030777384485
0.0545,-0.05613290881299127
0.05475,-0.2527424105458173
0.055,-0.16379557787932467
0.05525,-0.14237025411461726
0.0555,-0.18650290019203977
0.05575,-0.03750018577231755
0.056,-0.12355261090771849
0.05625,-0.03673094017989526
0.0565,-0.12032553488442445
0.05675,0.03881321232817175
0.057,0.04484539099828642
0.05725,0.021794899438286705
0.0575,0.045363970902748504
0.05775,0.08907345486089092
0.058,0.09126645674959236
0.05825,0.07661249579832102
0.0585,0.038351508307023524
0.058750000000000004,0.031056552029918964
0.059000000000000004,0.0698859008547141
0.059250000000000004,-0.017707108402766562
0.059500000000000004,-0.034414789265949874
0.059750000000000004,0.037288303672657626
0.06,0.022561613520447072
0.06025,-0.048327223918290266
0.0605,-0.036794408037120356
0.06075,-0.021877981574981265
