Date,2020-12-24 17:55:04
Filename,STFMK-20201105-LW19-2502_20201224_175504_004.dat
Data Label,회전체불평형
Label_No,02
Motor Spec,L-PAC-01, 1750,3.7, 13.2,
Period,3SEC
Sample Rate,4000
RMS,0.007896,
Data Length,12000,
0,0.0009108423,
0.00025,-0.0013603520,
0.0005,0.0048614210,
0.00075,-0.0076144752,
0.001,-0.0010089065,
0.00125,0.0077554118,
0.0015,0.0064994320,
0.00175,0.0046502091,
0.002,0.0040550698,
0.00225,-0.0014252532,
0.0025,-0.0063323225,
0.00275,0.0017101415,
0.003,0.0014511344,
0.00325,0.0015892525,
0.0035,0.0146188810,
0.00375,0.0069087055,
0.004,0.0020736044,
0.00425,-0.0104069887,
0.0045,0.0007173779,
0.00475,-0.0027082218,
0.005,0.0084164031,
0.00525,0.0093156481,
0.0055,0.0074783578,
0.00575,-0.0016764456,
0.006,-0.0016824988,
0.00625,-0.0023506223,
0.0065,0.0000639050,
0.00675,0.0027636278,
0.007,-0.0071635512,
0.00725,0.0024520466,
0.0075,0.0037639621,
0.00775,-0.0003330080,
0.008,-0.0046193106,
0.00825,0.0030364115,
0.0085,-0.0100059118,
0.00875,-0.0022564500,
0.009,0.0052427053,
0.00925,0.0009658763,
0.0095,-0.0019565145,
0.00975,0.0048054708,
0.01,-0.0087454766,
0.01025,-0.0050657643,
0.0105,-0.0008313747,
0.01075,-0.0136536323,
0.011,-0.0121344952,
0.01125,0.0019969584,
0.0115,-0.0002210220,
0.01175,-0.0008327726,
0.012,0.0029528022,
0.01225,0.0065729814,
0.0125,-0.0084868763,
0.01275,-0.0013374189,
0.013,0.0092471680,
0.01325,0.0090688812,
0.0135,0.0085765086,
0.01375,0.0063988203,
0.014,0.0014393113,
0.01425,-0.0067101996,
0.0145,0.0029072061,
0.01475,0.0023594715,
0.015,0.0113897230,
0.01525,0.0046432540,
0.0155,0.0043286416,
0.01575,0.0039356663,
0.016,0.0052731745,
0.01625,-0.0033805764,
0.0165,-0.0026162995,
0.01675,0.0085657761,
0.017,0.0009543911,
0.01725,-0.0000174293,
0.0175,0.0156289674,
0.01775,0.0032773688,
0.018,0.0025508860,
0.01825,0.0008747078,
0.0185,-0.0026142972,
0.01875,0.0034529401,
0.019,0.0110228648,
0.01925,0.0106856870,
0.0195,0.0011025661,
0.01975,0.0025208169,
0.02,-0.0004801914,
0.02025,-0.0038334236,
0.0205,0.0058817314,
0.02075,0.0066666361,
0.021,-0.0005479744,
0.02125,-0.0065261517,
0.0215,-0.0030304913,
0.02175,-0.0104649905,
0.022,-0.0120762531,
0.02225,-0.0013103253,
0.0225,-0.0059151766,
0.02275,-0.0119991917,
0.023,-0.0092947073,
0.02325,-0.0052600456,
