Date,2020-11-25 15:28:15
Filename,STFMK-20201105-LW19-3416_20201125_152815_004.dat
Data Label,정상
Label_No,00
Motor Spec,R-CAHU-01R, 1760,5.5,12.2,
Period,3SEC
Sample Rate,4000
RMS,0.009421,
Data Length,12000,
0,0.0035857121,
0.00025,-0.0025372244,
0.0005,-0.0007046079,
0.00075,0.0016304477,
0.001,-0.0008234167,
0.00125,-0.0025876760,
0.0015,0.0010378599,
0.00175,0.0027700891,
0.002,-0.0016259407,
0.00225,-0.0061353175,
0.0025,-0.0053402334,
0.00275,-0.0019671698,
0.003,-0.0057020914,
0.00325,-0.0097625088,
0.0035,-0.0107900063,
0.00375,-0.0093718898,
0.004,-0.0080128489,
0.00425,-0.0102081001,
0.0045,-0.0155551378,
0.00475,-0.0068491222,
0.005,-0.0044678655,
0.00525,-0.0058488185,
0.0055,-0.0119559765,
0.00575,-0.0104513485,
0.006,-0.0111433640,
0.00625,-0.0101978164,
0.0065,-0.0144678354,
0.00675,-0.0133091994,
0.007,-0.0080261743,
0.00725,-0.0095524881,
0.0075,-0.0124168107,
0.00775,-0.0095594898,
0.008,-0.0055368822,
0.00825,-0.0086809145,
0.0085,-0.0088339169,
0.00875,0.0016446344,
0.009,0.0007585697,
0.00925,-0.0004381717,
0.0095,-0.0001967548,
0.00975,-0.0002546614,
0.01,0.0052847769,
0.01025,0.0090032276,
0.0105,0.0048714709,
0.01075,0.0024014970,
0.011,0.0093727270,
0.01125,0.0153107047,
0.0115,0.0049316026,
0.01175,-0.0006158971,
0.012,0.0010657103,
0.01225,0.0108709186,
0.0125,0.0125338240,
0.01275,0.0102924695,
0.013,0.0048271297,
0.01325,0.0091819353,
0.0135,0.0140020587,
0.01375,0.0107894130,
0.014,0.0061994502,
0.01425,0.0075020511,
0.0145,0.0137701798,
0.01475,0.0169767588,
0.015,0.0137369875,
0.01525,0.0099506900,
0.0155,0.0049772840,
0.01575,0.0054751309,
0.016,0.0082734479,
0.01625,0.0034445650,
0.0165,0.0060813013,
0.01675,0.0095109344,
0.017,0.0058954516,
0.01725,0.0032150771,
0.0175,0.0056601926,
0.01775,0.0035932744,
0.018,-0.0000747538,
0.01825,0.0048519936,
0.0185,0.0101511842,
0.01875,0.0045569185,
0.019,-0.0001093077,
0.01925,-0.0061153667,
0.0195,-0.0030838093,
0.01975,-0.0009676780,
0.02,-0.0000683943,
0.02025,0.0024468699,
0.0205,0.0010566073,
0.02075,0.0035182990,
0.021,0.0046846671,
0.02125,-0.0020010837,
0.0215,-0.0084408727,
0.02175,-0.0011848019,
0.022,0.0032581368,
0.02225,-0.0016582460,
0.0225,-0.0011049265,
0.02275,-0.0023259295,
0.023,-0.0003944017,
0.02325,-0.0006474069,
0.0235,-0.0083895670,
0.02375,-0.0072219134,
0.024,0.0005894686,
0.02425,0.0023050159,
0.0245,0.0021028977,
0.02475,0.0033289944,
0.025,-0.0012496756,
0.02525,-0.0023579500,
0.0255,0.0024331906,
0.02575,0.0013406329,
0.026,-0.0016775890,
0.02625,0.0034677251,
0.0265,0.0038568417,
0.02675,0.0018616235,
0.027,0.0024422028,
0.02725,-0.0005378283,
0.0275,-0.0040063122,
0.02775,-0.0078174351,
0.028,0.0017702092,
0.02825,0.0065698777,
0.0285,0.0017503961,
0.02875,-0.0022550267,
0.029,-0.0027506477,
0.02925,-0.0035744933,
0.0295,-0.0036980934,
0.02975,-0.0045416648,
0.03,-0.0084952144,
0.03025,-0.0036148294,
0.0305,0.0028038933,
0.03075,-0.0028647562,
0.031,-0.0100480691,
0.03125,-0.0081126476,
0.0315,-0.0079652406,
0.03175,-0.0065147276,
0.032,-0.0059337113,
0.03225,-0.0056023244,
0.0325,-0.0043612248,
0.03275,-0.0006963492,
0.033,-0.0062715658,
0.03325,-0.0106479358,
0.0335,-0.0088520553,
0.03375,-0.0078554954,
0.034,-0.0116779935,
0.03425,-0.0076958705,
0.0345,-0.0037802774,
0.03475,-0.0079602981,
0.035,-0.0113727329,
0.03525,-0.0082832389,
0.0355,-0.0068250946,
0.03575,-0.0084063467,
0.036,-0.0083993599,
0.03625,-0.0111833755,
0.0365,-0.0059004365,
0.03675,-0.0043649967,
0.037,-0.0083205495,
0.03725,-0.0129038952,
0.0375,-0.0115169249,
0.03775,-0.0068479301,
0.038,-0.0059142951,
0.03825,-0.0108968318,
0.0385,-0.0120057128,
0.03875,-0.0087091802,
0.039,-0.0098778876,
0.03925,-0.0131100239,
0.0395,-0.0122884121,
0.03975,-0.0060307565,
0.04,-0.0006167431,
0.04025,0.0019916166,
0.0405,-0.0005602783,
0.04075,0.0032385392,
0.041,0.0018654420,
0.04125,-0.0025652433,
0.0415,-0.0001765032,
0.04175,0.0062096184,
0.042,0.0055716019,
0.04225,0.0040789484,
0.0425,0.0058615073,
0.04275,0.0048055132,
0.043,0.0059503554,
0.04325,0.0106011182,
0.0435,0.0070107467,
0.04375,0.0128275231,
0.044,0.0223258175,
0.04425,0.0201598573,
0.0445,0.0098503428,
0.04475,0.0081776315,
0.045,0.0173233859,
0.04525,0.0183752384,
0.0455,0.0142959422,
0.04575,0.0113295261,
0.046,0.0145011172,
0.04625,0.0191956013,
0.0465,0.0180890337,
0.04675,0.0083089722,
0.047,0.0038527376,
0.04725,0.0123131825,
0.0475,0.0163662490,
0.04775,0.0132369716,
0.048,0.0138723664,
0.04825,0.0155457128,
0.0485,0.0127436183,
0.04875,0.0111288680,
0.049,0.0091534536,
0.04925,0.0084134741,
0.0495,0.0093130618,
0.04975,0.0096639134,
0.05,0.0065188780,
0.05025,0.0060430346,
0.0505,0.0074554379,
0.05075,0.0003408893,
0.051,-0.0013311002,
0.05125,0.0042794901,
0.0515,0.0036965648,
0.05175,0.0002532945,
0.052,-0.0032293797,
0.05225,-0.0009093825,
0.0525,-0.0000590277,
0.05275,-0.0038886643,
0.053,-0.0104532298,
0.05325,-0.0098829214,
0.0535,-0.0003163408,
0.05375,0.0000920618,
0.054,0.0012314990,
0.05425,-0.0056708055,
0.0545,-0.0044257408,
0.05475,-0.0018207147,
0.055,-0.0022151379,
0.05525,-0.0080987802,
0.0555,-0.0077842269,
0.05575,-0.0028786762,
0.056,-0.0017536465,
0.05625,-0.0089117149,
0.0565,-0.0103963623,
0.05675,-0.0091069415,
0.057,-0.0037275306,
0.05725,-0.0041028252,
0.0575,-0.0063458416,
0.05775,-0.0021679290,
0.058,0.0002893238,
0.05825,0.0001432845,
0.0585,0.0009792735,
0.05875,-0.0030469222,
0.059,-0.0059062317,
0.05925,-0.0019271938,
0.0595,0.0008534635,
0.05975,-0.0018308936,
0.06,0.0008037243,
0.06025,0.0014110381,
0.0605,-0.0039216327,
0.06075,0.0028550767,
0.061,0.0054752277,
0.06125,-0.0019267417,
0.0615,-0.0073785856,
0.06175,-0.0026562144,
0.062,0.0009143966,
0.06225,-0.0005533516,
0.0625,-0.0019375525,
0.06275,-0.0073967259,
0.063,-0.0031325025,
0.06325,0.0005506373,
0.0635,-0.0010289964,
0.06375,-0.0083973277,
0.064,-0.0027947559,
0.06425,-0.0010999404,
0.0645,-0.0032001010,
0.06475,-0.0071968343,
0.065,-0.0082744323,
0.06525,-0.0073850891,
0.0655,-0.0066057583,
0.06575,-0.0053979224,
0.066,-0.0097467843,
0.06625,-0.0084764985,
0.0665,-0.0069840653,
0.06675,-0.0101112612,
0.067,-0.0127157243,
0.06725,-0.0121791046,
0.0675,-0.0082042068,
0.06775,-0.0107765757,
0.068,-0.0089673651,
0.06825,-0.0045912694,
0.0685,-0.0087057445,
0.06875,-0.0111762518,
0.069,-0.0148437787,
0.06925,-0.0113315620,
0.0695,-0.0098803155,
0.06975,-0.0123529090,
0.07,-0.0127869016,
0.07025,-0.0098913116,
0.0705,-0.0056180316,
0.07075,-0.0083356909,
0.071,-0.0106351525,
0.07125,-0.0131279277,
0.0715,-0.0091226790,
0.07175,-0.0063995253,
0.072,-0.0088180266,
0.07225,-0.0104207462,
0.0725,-0.0070109800,
0.07275,-0.0053474857,
0.073,-0.0049998150,
0.07325,-0.0094944760,
0.0735,-0.0035848152,
0.07375,-0.0012741006,
0.074,0.0018509817,
0.07425,-0.0015508397,
0.0745,0.0032839379,
0.07475,0.0073195552,
0.075,0.0041497448,
0.07525,0.0075819162,
0.0755,0.0105976332,
0.07575,0.0094898278,
0.076,0.0083423387,
0.07625,0.0097297905,
0.0765,0.0093800090,
0.07675,0.0132803144,
0.077,0.0178964026,
0.07725,0.0124767041,
0.0775,0.0130392779,
0.07775,0.0207068771,
0.078,0.0217125919,
0.07825,0.0116953868,
0.0785,0.0075533390,
0.07875,0.0135310218,
0.079,0.0161929782,
0.07925,0.0171247274,
0.0795,0.0129199885,
0.07975,0.0106846923,
0.08,0.0150646362,
0.08025,0.0161782149,
0.0805,0.0113777965,
0.08075,0.0090943109,
0.081,0.0115168430,
0.08125,0.0142925978,
0.0815,0.0161963068,
0.08175,0.0113245277,
0.082,0.0094161937,
0.08225,0.0073912046,
0.0825,0.0082713254,
0.08275,0.0052661360,
0.083,0.0045307647,
0.08325,0.0067559355,
0.0835,0.0040258495,
0.08375,-0.0015737285,
0.084,0.0000586408,
0.08425,0.0010904731,
0.0845,-0.0023152400,
0.08475,-0.0052117645,
0.085,0.0021132492,
0.08525,0.0049652616,
0.0855,-0.0001839757,
0.08575,-0.0074139154,
0.086,-0.0118122119,
0.08625,-0.0070428797,
0.0865,-0.0072115129,
0.08675,-0.0075348215,
0.087,-0.0076026972,
0.08725,-0.0063439663,
0.0875,-0.0024377734,
0.08775,-0.0044105938,
0.088,-0.0115664313,
0.08825,-0.0141754467,
0.0885,-0.0070021069,
0.08875,-0.0060928841,
0.089,-0.0067266179,
0.08925,-0.0072938222,
0.0895,-0.0075893062,
0.08975,-0.0032159816,
0.09,-0.0051659970,
0.09025,-0.0135153243,
0.0905,-0.0076936139,
0.09075,-0.0026796537,
0.091,-0.0000381190,
0.09125,0.0013952224,
0.0915,0.0038715915,
0.09175,-0.0005150191,
0.092,0.0020548815,
0.09225,0.0063521042,
0.0925,0.0031281351,
0.09275,0.0012916282,
0.093,0.0060661277,
0.09325,0.0062837126,
0.0935,0.0076157488,
0.09375,0.0079025645,
0.094,0.0051326454,
0.09425,-0.0011497122,
0.0945,-0.0008627996,
0.09475,0.0072494401,
0.095,0.0085464967,
0.09525,0.0020252641,
0.0955,0.0018336661,
0.09575,0.0020961924,
0.096,0.0025957660,
0.09625,0.0022062925,
0.0965,-0.0020145732,
0.09675,-0.0019871139,
0.097,0.0055216104,
0.09725,0.0071664783,
0.0975,-0.0008277507,
0.09775,-0.0065746955,
0.098,-0.0070515200,
0.09825,-0.0083569055,
0.0985,-0.0079766391,
0.09875,-0.0131688509,
0.099,-0.0091564506,
0.09925,-0.0042748130,
0.0995,-0.0026559266,
0.09975,-0.0095675020,
0.1,-0.0126602454,
0.10025,-0.0101311738,
0.1005,-0.0131320581,
0.10075,-0.0136837410,
0.101,-0.0082999114,
0.10125,-0.0087410882,
0.1015,-0.0125825182,
0.10175,-0.0160754435,
0.102,-0.0101887304,
0.10225,-0.0150677040,
0.1025,-0.0130111761,
0.10275,-0.0156584978,
0.103,-0.0143017173,
0.10325,-0.0065518664,
0.1035,-0.0082600312,
0.10375,-0.0102555640,
0.104,-0.0139880041,
0.10425,-0.0077455835,
0.1045,-0.0061073126,
0.10475,-0.0070160944,
0.105,-0.0077190953,
0.10525,-0.0055782655,
0.1055,-0.0021065734,
