Date,2020-11-25 15:28:18
Filename,STFMK-20201105-LW19-3416_20201125_152818_004.dat
Data Label,정상
Label_No,00
Motor Spec,R-CAHU-01R, 1760,5.5,12.2,
Period,3SEC
Sample Rate,4000
RMS,0.009370,
Data Length,12000,
0,0.0046852827,
0.00025,0.0098011903,
0.0005,0.0054538203,
0.00075,-0.0008580248,
0.001,0.0001031887,
0.00125,0.0005169651,
0.0015,-0.0037022238,
0.00175,-0.0067361565,
0.002,-0.0014620400,
0.00225,-0.0004070117,
0.0025,-0.0012987079,
0.00275,-0.0061613577,
0.003,-0.0155307800,
0.00325,-0.0126159769,
0.0035,-0.0048495773,
0.00375,-0.0038830652,
0.004,-0.0083025340,
0.00425,-0.0084043229,
0.0045,-0.0043301443,
0.00475,-0.0070090271,
0.005,-0.0144486865,
0.00525,-0.0209266990,
0.0055,-0.0154861538,
0.00575,-0.0109694339,
0.006,-0.0080377925,
0.00625,-0.0080507118,
0.0065,-0.0079367207,
0.00675,-0.0050390097,
0.007,-0.0038172407,
0.00725,-0.0076800017,
0.0075,-0.0065442775,
0.00775,-0.0050945310,
0.008,0.0003569901,
0.00825,0.0052167452,
0.0085,0.0055432152,
0.00875,-0.0020438763,
0.009,0.0021647587,
0.00925,0.0048051756,
0.0095,0.0018157222,
0.00975,0.0036130135,
0.01,0.0080639049,
0.01025,0.0072814580,
0.0105,0.0054155756,
0.01075,0.0133021651,
0.011,0.0106220096,
0.01125,0.0051675453,
0.0115,0.0010685241,
0.01175,0.0111999847,
0.012,0.0163862891,
0.01225,0.0108839190,
0.0125,0.0069078105,
0.01275,0.0058825947,
0.013,0.0099723507,
0.01325,0.0095207132,
0.0135,0.0039412477,
0.01375,0.0001111414,
0.014,0.0103425030,
0.01425,0.0150824003,
0.0145,0.0099678440,
0.01475,0.0017304841,
0.015,0.0032630232,
0.01525,0.0028944653,
0.0155,0.0053799432,
0.01575,-0.0000535857,
0.016,-0.0025203601,
0.01625,0.0047789225,
0.0165,0.0064814733,
0.01675,0.0029492243,
0.017,-0.0034474607,
0.01725,-0.0014341645,
0.0175,-0.0049581197,
0.01775,-0.0034591001,
0.018,0.0018140930,
0.01825,-0.0028553647,
0.0185,-0.0033648466,
0.01875,-0.0060626860,
0.019,-0.0062142541,
0.01925,-0.0090773953,
0.0195,-0.0080110608,
0.01975,-0.0120239975,
0.02,-0.0141184861,
0.02025,-0.0044152918,
0.0205,-0.0020843910,
0.02075,-0.0067847273,
0.021,-0.0116335405,
0.02125,-0.0098145092,
0.0215,-0.0075550033,
0.02175,-0.0124471961,
0.022,-0.0134624951,
0.02225,-0.0119986404,
0.0225,-0.0062673874,
0.02275,-0.0083118752,
0.023,-0.0137298172,
0.02325,-0.0147139942,
0.0235,-0.0101216510,
0.02375,-0.0111456234,
0.024,-0.0108852247,
0.02425,-0.0089409677,
0.0245,-0.0074736890,
0.02475,-0.0075662667,
0.025,-0.0064177960,
0.02525,-0.0040201521,
0.0255,-0.0042868336,
0.02575,-0.0011074225,
0.026,0.0032485160,
0.02625,0.0009257250,
0.0265,0.0011263160,
0.02675,0.0046074037,
0.027,0.0038176803,
0.02725,-0.0026529785,
0.0275,0.0005700660,
0.02775,0.0074394261,
0.028,0.0046386635,
0.02825,-0.0003129371,
0.0285,0.0006254940,
0.02875,0.0053724577,
0.029,0.0072836578,
0.02925,0.0021862735,
0.0295,0.0004565543,
0.02975,0.0035797483,
0.03,0.0124158282,
0.03025,0.0099904966,
0.0305,0.0004301888,
0.03075,0.0026081654,
0.031,0.0078176763,
0.03125,0.0083908634,
0.0315,0.0042793471,
0.03175,0.0085465228,
0.032,0.0072419560,
0.03225,0.0050397920,
0.0325,0.0053226640,
0.03275,0.0019577746,
0.033,0.0046175886,
0.03325,0.0039296295,
0.0335,0.0006685842,
0.03375,0.0002577785,
0.034,0.0045834188,
0.03425,0.0032585883,
0.0345,-0.0018461202,
0.03475,-0.0012940271,
0.035,-0.0003144142,
0.03525,0.0002132836,
0.0355,0.0026939739,
0.03575,-0.0048102662,
0.036,-0.0032398868,
0.03625,0.0019911968,
0.0365,-0.0005640386,
0.03675,-0.0124931047,
0.037,-0.0080501381,
0.03725,0.0008909337,
0.0375,0.0025466876,
0.03775,0.0009768251,
0.038,-0.0057388470,
0.03825,-0.0029575152,
0.0385,0.0000776830,
0.03875,-0.0014813348,
0.039,-0.0077288514,
0.03925,-0.0045581539,
0.0395,0.0017864130,
0.03975,0.0047169663,
0.04,0.0018872153,
0.04025,-0.0008941555,
0.0405,0.0022089556,
0.04075,0.0023666276,
0.041,0.0045815893,
0.04125,0.0014722338,
0.0415,0.0037242880,
0.04175,0.0045642229,
0.042,0.0094220573,
0.04225,0.0103397034,
0.0425,0.0041979747,
0.04275,0.0059148665,
0.043,0.0111123407,
0.04325,0.0087519353,
0.0435,0.0106821693,
0.04375,0.0126190446,
0.044,0.0117740799,
0.04425,0.0066804937,
0.0445,0.0134606576,
0.04475,0.0137546752,
0.045,0.0086683305,
0.04525,0.0060049109,
0.0455,0.0072458130,
0.04575,0.0116844149,
0.046,0.0097223716,
0.04625,0.0040858388,
0.0465,0.0000222562,
0.04675,0.0044846721,
0.047,0.0084033962,
0.04725,0.0024397331,
0.0475,0.0022192514,
0.04775,0.0059155943,
0.048,0.0054817023,
0.04825,0.0054150810,
0.0485,0.0015309672,
0.04875,-0.0017332574,
0.049,-0.0034122125,
0.04925,-0.0017315579,
0.0495,-0.0021748585,
0.04975,-0.0092188623,
0.05,-0.0045943675,
0.05025,-0.0079479292,
0.0505,-0.0089635123,
0.05075,-0.0117004933,
0.051,-0.0089338534,
0.05125,-0.0114458036,
0.0515,-0.0114505095,
0.05175,-0.0082444660,
0.052,-0.0089726513,
0.05225,-0.0083019175,
0.0525,-0.0100589497,
0.05275,-0.0156293642,
0.053,-0.0142601635,
0.05325,-0.0103779025,
0.0535,-0.0113238813,
0.05375,-0.0144620053,
0.054,-0.0097605996,
0.05425,-0.0065053324,
0.0545,-0.0064999377,
0.05475,-0.0116677210,
0.055,-0.0101480186,
0.05525,-0.0076927245,
0.0555,-0.0073767635,
0.05575,-0.0105689829,
0.056,-0.0085001504,
0.05625,-0.0063871103,
0.0565,-0.0049296655,
0.05675,-0.0068656746,
0.057,-0.0075997021,
0.05725,-0.0025493279,
0.0575,-0.0046664919,
0.05775,-0.0065213973,
0.058,-0.0040929071,
0.05825,-0.0011108182,
0.0585,-0.0043016262,
0.05875,-0.0021356577,
0.059,0.0042735827,
0.05925,0.0054571647,
0.0595,0.0066076433,
0.05975,0.0058970992,
0.06,0.0022691649,
0.06025,-0.0007621105,
0.0605,0.0072079115,
0.06075,0.0036402137,
0.061,0.0024930118,
0.06125,-0.0006224806,
0.0615,0.0081011588,
0.06175,0.0078854039,
0.062,-0.0012710739,
0.06225,-0.0031000152,
0.0625,0.0022499086,
0.06275,0.0083462028,
0.063,0.0092427582,
0.06325,0.0054668440,
0.0635,0.0039026695,
0.06375,0.0068962695,
0.064,0.0089223990,
0.06425,0.0016979058,
0.0645,0.0022528693,
0.06475,0.0024897640,
0.065,0.0068557216,
0.06525,0.0094028581,
0.0655,0.0054448722,
0.06575,0.0029473903,
0.066,0.0027239553,
0.06625,0.0066338526,
0.0665,0.0041191797,
0.06675,0.0074638184,
0.067,0.0097072041,
0.06725,0.0040748240,
0.0675,0.0022774087,
0.06775,0.0052634715,
0.068,0.0045617069,
0.06825,-0.0007368965,
0.0685,0.0006125686,
0.06875,0.0038266880,
