Date,2020-11-26 16:40:06
Filename,STFMK-20201105-LW25-4575_20201126_164006_004.dat
Data Label,정상
Label_No,00
Motor Spec,L-EF-02, 1755,3.7, 7.6,
Period,3SEC
Sample Rate,4000
RMS,0.006473,
Data Length,12000,
0,0.0001253842,
0.00025,-0.0037508502,
0.0005,0.0084422333,
0.00075,0.0129952915,
0.001,-0.0056047570,
0.00125,-0.0110367136,
0.0015,0.0097804088,
0.00175,0.0114943599,
0.002,0.0029781428,
0.00225,0.0057519549,
0.0025,0.0008502154,
0.00275,-0.0011083540,
0.003,0.0010822676,
0.00325,0.0005019016,
0.0035,0.0045088921,
0.00375,0.0013475383,
0.004,0.0020022569,
0.00425,0.0063937162,
0.0045,0.0006336371,
0.00475,-0.0009474150,
0.005,0.0055447603,
0.00525,0.0091720466,
0.0055,-0.0088341953,
0.00575,-0.0041261804,
0.006,0.0077612484,
0.00625,0.0074461969,
0.0065,-0.0033084154,
0.00675,-0.0087718023,
0.007,0.0130218258,
0.00725,0.0018747428,
0.0075,-0.0097679906,
0.00775,-0.0020418346,
0.008,0.0077093863,
0.00825,0.0051964102,
0.0085,-0.0132705774,
0.00875,-0.0034583085,
0.009,0.0120732822,
0.00925,0.0035481770,
0.0095,-0.0024964456,
0.00975,-0.0039709853,
0.01,0.0126898093,
0.01025,-0.0023787250,
0.0105,-0.0037936422,
0.01075,0.0026155335,
0.011,-0.0016289346,
0.01125,0.0026881550,
0.0115,-0.0002252808,
0.01175,0.0015108611,
0.012,-0.0034514524,
0.01225,-0.0042301980,
0.0125,0.0031838776,
0.01275,0.0058163991,
0.013,-0.0066441670,
0.01325,-0.0028808473,
0.0135,0.0052573928,
0.01375,0.0011322976,
0.014,-0.0034590634,
0.01425,-0.0015888020,
0.0145,0.0089247022,
0.01475,0.0039236918,
0.015,-0.0087907463,
0.01525,0.0000523282,
0.0155,0.0168437473,
0.01575,0.0006128637,
0.016,-0.0090754256,
0.01625,0.0058457796,
0.0165,0.0055818716,
0.01675,0.0086366730,
0.017,-0.0086347545,
0.01725,0.0060457061,
0.0175,0.0129461708,
0.01775,0.0002882004,
0.018,-0.0035267104,
0.01825,0.0041876254,
0.0185,0.0128506916,
0.01875,0.0014870870,
0.019,0.0044037318,
0.01925,-0.0004035044,
0.0195,0.0027068949,
0.01975,0.0057546478,
0.02,0.0002499695,
0.02025,0.0060628243,
0.0205,-0.0031526166,
0.02075,0.0002527504,
0.021,0.0056187781,
0.02125,0.0015229762,
0.0215,-0.0087302420,
0.02175,-0.0016625356,
0.022,0.0074949586,
0.02225,-0.0021041455,
0.0225,-0.0043288819,
0.02275,-0.0015764001,
0.023,0.0075786067,
0.02325,-0.0008671119,
0.0235,-0.0110022277,
0.02375,0.0067654140,
0.024,0.0120654283,
0.02425,-0.0084192995,
0.0245,-0.0107565317,
0.02475,0.0022870474,
0.025,0.0069168266,
0.02525,-0.0066826888,
0.0255,-0.0076586735,
0.02575,0.0039546960,
0.026,0.0050214296,
0.02625,-0.0062559494,
0.0265,-0.0100107621,
0.02675,0.0032408219,
0.027,-0.0021164631,
0.02725,-0.0119681377,
0.0275,-0.0065758452,
0.02775,-0.0076427171,
0.028,-0.0021067893,
0.02825,-0.0023435610,
0.0285,0.0004828096,
0.02875,-0.0067713698,
0.029,-0.0085261427,
0.02925,-0.0069052544,
0.0295,0.0031030050,
0.02975,-0.0030953847,
0.03,-0.0114499172,
0.03025,-0.0030881332,
0.0305,-0.0028561107,
0.03075,-0.0067654895,
0.031,-0.0134367403,
0.03125,-0.0022122245,
0.0315,0.0041626478,
0.03175,-0.0097276680,
0.032,-0.0112624662,
0.03225,0.0020634192,
0.0325,0.0025640470,
0.03275,-0.0099703586,
0.033,-0.0127412789,
0.03325,0.0064447992,
0.0335,0.0053176479,
0.03375,-0.0056606792,
0.034,-0.0036790483,
0.03425,0.0114310216,
