Date,2020-11-27 15:36:26
Filename,STFMK-20201105-LW19-1941_20201127_153626_004.dat
Data Label,정상
Label_No,00
Motor Spec,R-EF-05, 1760,2.2, 4.7,
Period,3SEC
Sample Rate,4000
RMS,0.008590,
Data Length,12000,
0,-0.0021792457,
0.00025,0.0007567463,
0.0005,0.0123345470,
0.00075,0.0079601901,
0.001,0.0045622173,
0.00125,-0.0007546749,
0.0015,0.0044386978,
0.00175,0.0114770932,
0.002,-0.0055689393,
0.00225,0.0008182216,
0.0025,0.0073634172,
0.00275,0.0003287897,
0.003,-0.0018444298,
0.00325,0.0036886379,
0.0035,0.0089242151,
0.00375,0.0040260148,
0.004,-0.0075939009,
0.00425,0.0008503960,
0.0045,0.0073552299,
0.00475,-0.0031753851,
0.005,-0.0003578853,
0.00525,-0.0011410764,
0.0055,0.0078857215,
0.00575,-0.0005578568,
0.006,-0.0096546430,
0.00625,0.0098150978,
0.0065,0.0009786686,
0.00675,-0.0057864799,
0.007,0.0002668947,
0.00725,-0.0012104645,
0.0075,0.0049401838,
0.00775,-0.0024659787,
0.008,-0.0044212658,
0.00825,0.0065854215,
0.0085,-0.0053555476,
0.00875,-0.0098168487,
0.009,-0.0064873346,
0.00925,-0.0076438445,
0.0095,-0.0015865202,
0.00975,-0.0093679084,
0.01,-0.0045126486,
0.01025,0.0064367447,
0.0105,-0.0045088409,
0.01075,-0.0038348441,
0.011,-0.0006061414,
0.01125,-0.0003788382,
0.0115,-0.0047090924,
0.01175,-0.0169041902,
0.012,-0.0014987240,
0.01225,-0.0012521517,
0.0125,-0.0088798730,
0.01275,0.0026870777,
0.013,-0.0003341631,
0.01325,0.0046827840,
0.0135,0.0016660307,
0.01375,-0.0010998736,
0.014,0.0110914828,
0.01425,0.0061070644,
0.0145,-0.0055839005,
0.01475,0.0062525272,
0.015,0.0025318884,
0.01525,0.0023078308,
0.0155,0.0016911088,
0.01575,0.0009751485,
0.016,0.0090849064,
0.01625,0.0032624626,
0.0165,0.0051407823,
0.01675,0.0084435456,
0.017,0.0106276246,
0.01725,0.0156517122,
0.0175,0.0060938136,
0.01775,0.0046689999,
0.018,0.0140188858,
0.01825,0.0019838924,
0.0185,0.0024857842,
0.01875,0.0043738652,
0.019,0.0064763604,
0.01925,0.0050400798,
0.0195,-0.0013542592,
0.01975,0.0084943417,
0.02,0.0168057960,
0.02025,-0.0004642140,
0.0205,-0.0013165687,
0.02075,0.0020849942,
0.021,0.0015594366,
0.02125,0.0010727197,
0.0215,-0.0075930655,
0.02175,0.0098383352,
0.022,0.0037928440,
0.02225,-0.0081030969,
0.0225,0.0042978046,
0.02275,0.0053662071,
0.023,-0.0000705439,
0.02325,-0.0049197604,
0.0235,-0.0080019981,
0.02375,0.0070312391,
0.024,-0.0029774355,
0.02425,-0.0057238997,
0.0245,0.0136014912,
0.02475,0.0007386268,
0.025,0.0022116152,
0.02525,-0.0008846426,
0.0255,-0.0043111066,
0.02575,0.0043651471,
0.026,-0.0092975022,
0.02625,-0.0070805978,
0.0265,0.0095444918,
0.02675,-0.0042204629,
0.027,0.0028891328,
0.02725,0.0066045010,
0.0275,0.0006341322,
0.02775,0.0056801820,
0.028,-0.0067200661,
0.02825,-0.0045041451,
0.0285,-0.0038840952,
0.02875,-0.0092055593,
0.029,-0.0015321426,
0.02925,-0.0052517671,
0.0295,-0.0036452804,
0.02975,0.0056759245,
0.03,-0.0075581805,
0.03025,0.0021473558,
0.0305,0.0033217487,
0.03075,-0.0027059484,
0.031,-0.0005180762,
0.03125,-0.0087693632,
0.0315,-0.0016969646,
0.03175,0.0010652434,
0.032,-0.0112823406,
0.03225,0.0016115657,
0.0325,0.0032454967,
0.03275,-0.0015830409,
0.033,0.0038802822,
0.03325,0.0031213660,
0.0335,0.0058762310,
0.03375,0.0073459297,
0.034,0.0018901309,
0.03425,0.0090935947,
0.0345,0.0044985572,
0.03475,0.0014539993,
0.035,0.0045342306,
0.03525,0.0017362100,
0.0355,0.0072216569,
0.03575,0.0041644722,
0.036,0.0027894836,
0.03625,0.0084360242,
0.0365,0.0036409008,
0.03675,0.0076871915,
0.037,0.0037020859,
0.03725,0.0010639163,
0.0375,0.0059892568,
0.03775,-0.0050980919,
0.038,-0.0000200405,
