Date,2020-11-25 15:35:42
Filename,STFMK-20201105-LW19-3047_20201125_153542_004.dat
Data Label,정상
Label_No,00
Motor Spec,R-SF-01, 1765,5.5, 11.1,
Period,3SEC
Sample Rate,4000
RMS,0.003169,
Data Length,12000,
0,-0.0029479715,
0.00025,-0.0033705367,
0.0005,-0.0057321559,
0.00075,-0.0050645340,
0.001,-0.0037085123,
0.00125,-0.0048187766,
0.0015,-0.0028490440,
0.00175,-0.0014236431,
0.002,-0.0030449815,
0.00225,-0.0033892016,
0.0025,-0.0012579232,
0.00275,-0.0033025735,
0.003,-0.0020024776,
0.00325,-0.0004804254,
0.0035,-0.0020952667,
0.00375,-0.0002760124,
0.004,0.0016250454,
0.00425,0.0005748725,
0.0045,0.0001462522,
0.00475,0.0008463257,
0.005,-0.0001960859,
0.00525,0.0009946852,
0.0055,0.0019463536,
0.00575,0.0011295568,
0.006,0.0016972339,
0.00625,0.0028851477,
0.0065,0.0040311092,
0.00675,0.0030295537,
0.007,0.0040469272,
0.00725,0.0047359634,
0.0075,0.0034082544,
0.00775,0.0038499641,
0.008,0.0063742241,
0.00825,0.0042975955,
0.0085,0.0023078059,
0.00875,0.0042885318,
0.009,0.0067815082,
0.00925,0.0035053673,
0.0095,0.0030501802,
0.00975,0.0045996644,
0.01,0.0021407115,
0.01025,0.0013429120,
0.0105,0.0040372321,
0.01075,0.0026445948,
0.011,0.0010221489,
0.01125,0.0037146294,
0.0115,0.0005339116,
0.01175,0.0005690303,
0.012,0.0019813385,
0.01225,-0.0011115693,
0.0125,-0.0013714387,
0.01275,0.0002160934,
0.013,0.0000177244,
0.01325,0.0000463146,
0.0135,-0.0002784588,
0.01375,-0.0020268045,
0.014,-0.0009393253,
0.01425,-0.0012765888,
0.0145,-0.0031702223,
0.01475,-0.0027792319,
0.015,-0.0030821762,
0.01525,-0.0040231878,
0.0155,-0.0039541968,
0.01575,-0.0034454553,
0.016,-0.0034371447,
0.01625,-0.0049884752,
0.0165,-0.0049597588,
0.01675,-0.0027250932,
0.017,-0.0020870431,
0.01725,-0.0056378841,
0.0175,-0.0058425274,
0.01775,-0.0026340289,
0.018,-0.0044467407,
0.01825,-0.0050095543,
0.0185,-0.0005938109,
0.01875,-0.0016119127,
0.019,-0.0037875271,
0.01925,-0.0002822510,
0.0195,-0.0014153626,
0.01975,-0.0022588489,
0.02,0.0002209807,
0.02025,-0.0001233975,
0.0205,-0.0005924007,
0.02075,0.0018430529,
0.021,0.0016813073,
0.02125,0.0007779155,
0.0215,0.0005951465,
0.02175,0.0006644786,
0.022,0.0024140312,
0.02225,0.0019614154,
0.0225,0.0014276495,
0.02275,0.0033739456,
0.023,0.0038150719,
0.02325,0.0025336582,
0.0235,0.0040911511,
0.02375,0.0057499316,
0.024,0.0040012104,
0.02425,0.0036362428,
0.0245,0.0049583837,
0.02475,0.0056761461,
0.025,0.0043255095,
0.02525,0.0025509766,
0.0255,0.0035741113,
0.02575,0.0078958357,
0.026,0.0036396580,
0.02625,0.0012581656,
0.0265,0.0050745020,
0.02675,0.0024219283,
0.027,-0.0006558767,
0.02725,0.0030617544,
0.0275,0.0023866938,
0.02775,0.0011723794,
0.028,0.0030248966,
0.02825,0.0017516355,
0.0285,-0.0003661855,
0.02875,0.0008296191,
0.029,0.0001251850,
0.02925,-0.0016774616,
0.0295,-0.0005837075,
0.02975,-0.0001423116,
0.03,-0.0000726611,
0.03025,-0.0013625728,
0.0305,-0.0022776145,
0.03075,-0.0004369564,
0.031,-0.0024616309,
0.03125,-0.0043360265,
0.0315,-0.0032153265,
0.03175,-0.0022645728,
0.032,-0.0052822297,
0.03225,-0.0045990800,
0.0325,-0.0030971146,
0.03275,-0.0046893391,
0.033,-0.0055853184,
0.03325,-0.0044061886,
0.0335,-0.0039250664,
0.03375,-0.0032945690,
0.034,-0.0058735833,
