Date,2020-11-25 15:35:39
Filename,STFMK-20201105-LW19-3047_20201125_153539_004.dat
Data Label,정상
Label_No,00
Motor Spec,R-SF-01, 1765,5.5, 11.1,
Period,3SEC
Sample Rate,4000
RMS,0.003186,
Data Length,12000,
0,-0.0036850802,
0.00025,-0.0024589433,
0.0005,-0.0054092789,
0.00075,-0.0060125086,
0.001,-0.0021808478,
0.00125,-0.0036120366,
0.0015,-0.0043771495,
0.00175,-0.0008379361,
0.002,-0.0030850538,
0.00225,-0.0050135073,
0.0025,-0.0002832702,
0.00275,-0.0013999526,
0.003,-0.0037022461,
0.00325,-0.0005725492,
0.0035,0.0001634297,
0.00375,-0.0004218625,
0.004,0.0010960500,
0.00425,0.0010458218,
0.0045,0.0011715395,
0.00475,0.0007318818,
0.005,-0.0006784225,
0.00525,0.0015791041,
0.0055,0.0029356803,
0.00575,0.0012863484,
0.006,0.0017058370,
0.00625,0.0040466818,
0.0065,0.0039640572,
0.00675,0.0035414095,
0.007,0.0046076151,
0.00725,0.0044544679,
0.0075,0.0040345304,
0.00775,0.0042725769,
0.008,0.0051892642,
0.00825,0.0045409398,
0.0085,0.0028520832,
0.00875,0.0033616952,
0.009,0.0071876966,
0.00925,0.0037997919,
0.0095,0.0014907734,
0.00975,0.0044405293,
0.01,0.0030912622,
0.01025,0.0006619537,
0.0105,0.0049025258,
0.01075,0.0027764242,
0.011,-0.0003262978,
0.01125,0.0027744307,
0.0115,0.0023684416,
0.01175,-0.0003358186,
0.012,-0.0002666528,
0.01225,0.0000052074,
0.0125,-0.0015317339,
0.01275,-0.0007054465,
0.013,-0.0010278311,
0.01325,-0.0000551429,
0.0135,-0.0006892389,
0.01375,-0.0026364368,
0.014,-0.0017238799,
0.01425,-0.0022767175,
0.0145,-0.0033149985,
0.01475,-0.0039418344,
0.015,-0.0035036034,
0.01525,-0.0047765477,
0.0155,-0.0042646937,
0.01575,-0.0038966662,
0.016,-0.0049996329,
0.01625,-0.0049716886,
0.0165,-0.0041899742,
0.01675,-0.0041581444,
0.017,-0.0028051045,
0.01725,-0.0052805869,
0.0175,-0.0063909832,
0.01775,-0.0018753670,
0.018,-0.0025499724,
0.01825,-0.0050578122,
0.0185,-0.0014762280,
0.01875,-0.0025539566,
0.019,-0.0048176395,
0.01925,-0.0011745335,
0.0195,-0.0009741344,
0.01975,-0.0030523781,
0.02,-0.0016696287,
0.02025,0.0007839166,
0.0205,-0.0000506975,
0.02075,-0.0013143981,
0.021,0.0000245679,
0.02125,-0.0000827956,
0.0215,-0.0003441153,
0.02175,0.0001750881,
0.022,0.0024259842,
0.02225,0.0017246844,
0.0225,0.0017735488,
0.02275,0.0033467733,
0.023,0.0039829426,
0.02325,0.0029146885,
0.0235,0.0040277266,
0.02375,0.0053309463,
0.024,0.0034600610,
0.02425,0.0039678123,
0.0245,0.0058029708,
0.02475,0.0039625792,
0.025,0.0037634021,
0.02525,0.0035085538,
0.0255,0.0035509020,
0.02575,0.0066015488,
0.026,0.0045818146,
0.02625,0.0012282317,
0.0265,0.0036109239,
0.02675,0.0041178763,
0.027,0.0007481951,
0.02725,0.0034415438,
0.0275,0.0030992541,
0.02775,0.0008280188,
0.028,0.0013423488,
0.02825,0.0024325263,
0.0285,0.0004198136,
0.02875,-0.0008893167,
0.029,-0.0000675421,
0.02925,-0.0005090137,
0.0295,-0.0008946309,
0.02975,-0.0005348581,
0.03,0.0002487308,
0.03025,-0.0016638654,
0.0305,-0.0018991022,
0.03075,-0.0007878342,
0.031,-0.0030009001,
0.03125,-0.0043375446,
0.0315,-0.0033156269,
0.03175,-0.0032329201,
0.032,-0.0053878869,
0.03225,-0.0041321586,
0.0325,-0.0034646469,
0.03275,-0.0055928389,
0.033,-0.0052615497,
0.03325,-0.0029097148,
0.0335,-0.0045953854,
0.03375,-0.0039641033,
0.034,-0.0047615175,
0.03425,-0.0058658812,
0.0345,-0.0030927428,
0.03475,-0.0016117967,
0.035,-0.0038641649,
0.03525,-0.0026099002,
0.0355,-0.0018226439,
0.03575,-0.0035159404,
0.036,-0.0027284946,
0.03625,-0.0005797427,
0.0365,-0.0019064137,
0.03675,-0.0018473344,
0.037,0.0007824734,
0.03725,0.0007953841,
0.0375,0.0000027723,
0.03775,0.0011613274,
0.038,0.0004252090,
0.03825,-0.0001598021,
0.0385,0.0009966424,
