Date,2020-12-24 17:00:13
Filename,STFMK-20201105-LW19-1944_20201224_170013_004.dat
Data Label,베어링불량
Label_No,01
Motor Spec,L-SF-02, 1765,5.5, 11.1,
Period,3SEC
Sample Rate,4000
RMS,0.031998,
Data Length,12000,
0,0.0179528594,
0.00025,-0.0101153189,
0.0005,-0.0078475419,
0.00075,0.0008293588,
0.001,-0.0061187386,
0.00125,-0.0130762104,
0.0015,0.0258515142,
0.00175,0.0176889300,
0.002,0.0083820093,
0.00225,0.0072392398,
0.0025,0.0203970280,
0.00275,-0.0087255565,
0.003,0.0016925075,
0.00325,-0.0039445166,
0.0035,0.0021396480,
0.00375,-0.0129687674,
0.004,0.0151716787,
0.00425,0.0175479501,
0.0045,0.0190008264,
0.00475,0.0189910997,
0.005,0.0247564744,
0.00525,0.0041934075,
0.0055,-0.0009043102,
0.00575,-0.0029840209,
0.006,-0.0008043632,
0.00625,0.0004984004,
0.0065,0.0228331611,
0.00675,0.0182444490,
0.007,0.0165855102,
0.00725,0.0071740062,
0.0075,0.0203766711,
0.00775,-0.0009979706,
0.008,0.0059683477,
0.00825,0.0002590141,
0.0085,0.0208962988,
0.00875,0.0006181701,
0.009,0.0240359996,
0.00925,0.0107961148,
0.0095,-0.0086770374,
0.00975,0.0044367048,
0.01,0.0092103416,
0.01025,0.0034653710,
0.0105,0.0015371160,
0.01075,0.0317585990,
0.011,0.0196028985,
0.01125,0.0052242288,
0.0115,0.0184197333,
0.01175,0.0194279253,
0.012,0.0044497005,
0.01225,0.0023791657,
0.0125,0.0150638176,
0.01275,0.0005843837,
0.013,-0.0005989882,
0.01325,0.0089206966,
0.0135,0.0206303261,
0.01375,0.0130711328,
0.014,0.0240016878,
0.01425,0.0126900002,
0.0145,0.0039889375,
0.01475,-0.0010674451,
0.015,-0.0050920462,
0.01525,-0.0149848210,
0.0155,0.0070281350,
0.01575,0.0209323782,
0.016,0.0255461987,
0.01625,0.0033182143,
0.0165,0.0156385265,
0.01675,-0.0048062387,
0.017,0.0010419887,
0.01725,-0.0196070857,
0.0175,0.0121690836,
0.01775,-0.0248964690,
0.018,0.0436011404,
0.01825,-0.2156725377,
0.0185,-0.2970068753,
0.01875,-0.0232622959,
0.019,-0.1079280227,
0.01925,-0.0160560720,
0.0195,-0.0414731652,
0.01975,-0.0194508731,
0.02,0.0001839404,
0.02025,0.0282930117,
0.0205,-0.0186814573,
0.02075,0.0037310875,
0.021,0.0107823266,
0.02125,-0.0001009184,
0.0215,-0.0213931277,
0.02175,0.0031451113,
0.022,-0.0027954611,
0.02225,-0.0133798532,
0.0225,-0.0121162366,
0.02275,0.0140974689,
0.023,0.0107587948,
0.02325,0.0137438569,
0.0235,0.0132357273,
0.02375,0.0031998430,
0.024,-0.0096912943,
0.02425,-0.0081075896,
0.0245,-0.0226507820,
0.02475,-0.0124849463,
0.025,0.0106659327,
0.02525,0.0316752084,
0.0255,0.0033222223,
0.02575,0.0072852559,
0.026,0.0075765210,
0.02625,0.0032540525,
0.0265,-0.0176624060,
0.02675,0.0004617659,
0.027,0.0002542248,
0.02725,0.0238136481,
0.0275,-0.0538759865,
0.02775,-0.0542445071,
0.028,-0.0076183435,
0.02825,-0.0260432344,
0.0285,-0.0093050692,
0.02875,-0.0055062142,
0.029,-0.0207951460,
0.02925,0.0161984898,
0.0295,0.0323653445,
0.02975,0.0018414778,
0.03,-0.0094589507,
0.03025,0.0240917839,
0.0305,0.0046860897,
0.03075,-0.0093784779,
0.031,0.0018902600,
0.03125,0.0155331735,
0.0315,-0.0043333024,
0.03175,-0.0029765696,
0.032,0.0196100790,
0.03225,0.0257357955,
0.0325,0.0209594816,
