Date,2020-12-23 11:04:30
Filename,STFMK-20201105-LW19-1944_20201223_110430_004.dat
Data Label,베어링불량
Label_No,01
Motor Spec,L-SF-02, 1765,5.5, 11.1,
Period,3SEC
Sample Rate,4000
RMS,0.040894,
Data Length,12000,
0,0.0151268691,
0.00025,0.0010883233,
0.0005,0.0060856803,
0.00075,0.0201347284,
0.001,0.0264462121,
0.00125,0.0227642953,
0.0015,0.0322273336,
0.00175,0.0190440342,
0.002,0.0090525188,
0.00225,0.0054634321,
0.0025,0.0026506553,
0.00275,-0.0013781458,
0.003,0.0222044848,
0.00325,0.0359042808,
0.0035,0.0265246108,
0.00375,0.0137476288,
0.004,0.0211042576,
0.00425,0.0085945912,
0.0045,-0.0017275994,
0.00475,-0.0016026293,
0.005,0.0105509944,
0.00525,0.0106346756,
0.0055,-0.0230978243,
0.00575,-0.2963369489,
0.006,-0.1213651523,
0.00625,-0.0414732918,
0.0065,-0.0400823355,
0.00675,-0.0026315569,
0.007,-0.0297575332,
0.00725,0.0017026084,
0.0075,0.0255982615,
0.00775,0.0126816379,
0.008,-0.0137387672,
0.00825,0.0210223068,
0.0085,0.0104057118,
0.00875,-0.0119044213,
0.009,-0.0045788917,
0.00925,0.0127607156,
0.0095,-0.0056084315,
0.00975,-0.0087964013,
0.01,0.0141303968,
0.01025,0.0212711766,
0.0105,0.0137559874,
0.01075,0.0234085284,
0.011,0.0124242548,
0.01125,-0.0018058984,
0.0115,-0.0011889511,
0.01175,-0.0080781393,
0.012,-0.0180895794,
0.01225,0.0033770294,
0.0125,0.0299951583,
0.01275,0.0144066736,
0.013,-0.0022433768,
0.01325,0.0105706602,
0.0135,0.0071360972,
0.01375,-0.0139402142,
0.014,-0.0119591802,
0.01425,-0.0004649852,
0.0145,0.0076044160,
0.01475,-0.0327295288,
0.015,-0.3092449605,
0.01525,-0.0934946835,
0.0155,-0.0349840857,
0.01575,-0.0315239318,
0.016,0.0000089417,
0.01625,-0.0234689731,
0.0165,-0.0015515462,
