Date,2020-11-26 16:02:45
Filename,STFMK-20201105-LW19-2373_20201126_160245_004.dat
Data Label,정상
Label_No,00
Motor Spec,L-SF-04, 1760,2.2, 4.7,
Period,3SEC
Sample Rate,4000
RMS,0.006727,
Data Length,12000,
0,0.0049165972,
0.00025,0.0018857378,
0.0005,-0.0072987033,
0.00075,-0.0017566205,
0.001,0.0038228126,
0.00125,0.0059224269,
0.0015,0.0019225093,
0.00175,0.0039212275,
0.002,0.0085742408,
0.00225,0.0097842654,
0.0025,0.0029468155,
0.00275,0.0041983598,
0.003,0.0074515799,
0.00325,0.0054418286,
0.0035,-0.0002111101,
0.00375,-0.0034400141,
0.004,-0.0019442918,
0.00425,-0.0003174941,
0.0045,-0.0061659403,
0.00475,-0.0065240134,
0.005,0.0016838022,
0.00525,0.0076983264,
0.0055,0.0061579426,
0.00575,0.0035884243,
0.006,0.0000598973,
0.00625,0.0071501900,
0.0065,0.0091406340,
0.00675,0.0011817068,
0.007,0.0010447701,
0.00725,0.0074930964,
0.0075,0.0090921465,
0.00775,0.0010389348,
0.008,0.0016011721,
0.00825,0.0050942129,
0.0085,0.0092444140,
0.00875,0.0033187242,
0.009,-0.0008663948,
0.00925,0.0069359839,
0.0095,0.0057723261,
0.00975,0.0010712293,
0.01,-0.0042839064,
0.01025,-0.0033503247,
0.0105,0.0019782544,
0.01075,0.0002537569,
0.011,-0.0034014680,
0.01125,0.0006007354,
0.0115,0.0075537143,
0.01175,0.0087202648,
0.012,0.0103939921,
0.01225,0.0116044665,
0.0125,0.0165374875,
0.01275,0.0204495639,
0.013,0.0106117837,
0.01325,0.0114813158,
0.0135,0.0122214481,
0.01375,0.0066554444,
0.014,-0.0007067003,
0.01425,-0.0070999004,
0.0145,-0.0050357049,
0.01475,0.0003441580,
0.015,0.0002426811,
0.01525,-0.0061599212,
0.0155,-0.0042835516,
0.01575,0.0056395452,
0.016,0.0049433429,
0.01625,0.0000787659,
0.0165,0.0006852535,
0.01675,0.0060666781,
0.017,0.0072493083,
0.01725,-0.0008529900,
0.0175,-0.0022928631,
0.01775,0.0036924509,
0.018,0.0014197751,
0.01825,-0.0051896684,
0.0185,-0.0014671976,
0.01875,0.0059258323,
0.019,0.0064950292,
0.01925,-0.0003371617,
0.0195,-0.0030718020,
0.01975,-0.0033577457,
0.02,-0.0050180340,
0.02025,-0.0089429142,
0.0205,-0.0137682650,
0.02075,-0.0131553542,
0.021,-0.0090473350,
0.02125,-0.0090936469,
0.0215,-0.0139693599,
0.02175,-0.0088149551,
0.022,-0.0043535926,
0.02225,0.0033696857,
0.0225,0.0004470990,
