Date,2020-11-25 16:40:00
Filename,STFMK-20201105-LW15-2055_20201125_164000_004.dat
Data Label,정상
Label_No,00
Motor Spec,L-DSF-01, 1730,2.2, 8.6,
Period,3SEC
Sample Rate,4000
RMS,0.005678,
Data Length,12000,
0,0.0024056835,
0.00025,0.0026748315,
0.0005,-0.0049798614,
0.00075,0.0014521221,
0.001,0.0087796105,
0.00125,0.0013267663,
0.0015,0.0051917271,
0.00175,0.0099852309,
0.002,0.0064873877,
0.00225,0.0000156335,
0.0025,0.0044805543,
0.00275,-0.0001090897,
0.003,0.0001360254,
0.00325,0.0029753253,
0.0035,-0.0013659664,
0.00375,0.0038408604,
0.004,-0.0001033316,
0.00425,-0.0029555850,
0.0045,0.0001172624,
0.00475,-0.0024456929,
0.005,-0.0040182918,
0.00525,-0.0003970298,
0.0055,0.0019933623,
0.00575,-0.0048856921,
0.006,-0.0009437277,
0.00625,-0.0050481926,
0.0065,-0.0101367217,
0.00675,-0.0008394771,
0.007,-0.0041273325,
0.00725,-0.0054406635,
0.0075,-0.0006302422,
0.00775,0.0013411876,
0.008,-0.0026423782,
0.00825,-0.0026078047,
0.0085,0.0011679388,
0.00875,-0.0046977079,
0.009,-0.0012605721,
0.00925,0.0009212430,
0.0095,0.0060060294,
0.00975,0.0013217551,
0.01,0.0038878107,
0.01025,0.0135689620,
0.0105,0.0031960874,
0.01075,0.0030670031,
0.011,0.0105286594,
0.01125,0.0050867917,
0.0115,-0.0005909353,
0.01175,0.0047408552,
0.012,0.0058215307,
0.01225,0.0028708307,
0.0125,-0.0027479243,
0.01275,-0.0004306835,
0.013,0.0031390775,
0.01325,-0.0043840874,
0.0135,-0.0064066295,
0.01375,0.0065700938,
0.014,0.0012349576,
0.01425,-0.0089056464,
0.0145,-0.0007147438,
0.01475,-0.0002023002,
0.015,-0.0137690036,
0.01525,-0.0060798647,
0.0155,0.0008732345,
0.01575,-0.0035739499,
0.016,-0.0014718295,
0.01625,-0.0053737122,
0.0165,-0.0001041030,
0.01675,-0.0053201737,
0.017,-0.0058439206,
0.01725,-0.0070715379,
0.0175,0.0042108963,
0.01775,0.0007412175,
0.018,0.0013310615,
0.01825,0.0054040467,
0.0185,0.0073892185,
0.01875,-0.0005907698,
0.019,-0.0041959253,
0.01925,-0.0000232820,
0.0195,0.0035992383,
0.01975,-0.0016276306,
0.02,-0.0033819492,
0.02025,0.0000236723,
0.0205,-0.0002766323,
0.02075,-0.0054965024,
0.021,-0.0052446118,
0.02125,0.0033068235,
0.0215,-0.0083243512,
0.02175,-0.0212119911,
0.022,-0.0161358695,
0.02225,-0.0048421100,
0.0225,-0.0005864194,
0.02275,-0.0079300366,
0.023,-0.0081029385,
0.02325,-0.0299435034,
0.0235,-0.0238069445,
0.02375,0.0008808728,
0.024,-0.0030689291,
0.02425,-0.0051803789,
0.0245,0.0031186277,
0.02475,0.0027234284,
0.025,-0.0046502803,
0.02525,-0.0038629023,
0.0255,-0.0022178849,
0.02575,-0.0121628447,
0.026,-0.0039148959,
0.02625,-0.0041691139,
0.0265,-0.0120805809,
0.02675,-0.0034790295,
0.027,0.0038765720,
0.02725,0.0025967136,
0.0275,-0.0041180542,
0.02775,-0.0036144091,
0.028,0.0008247065,
0.02825,0.0044852253,
0.0285,-0.0010722583,
0.02875,-0.0005946395,
0.029,0.0014446925,
0.02925,0.0016609508,
0.0295,-0.0046579074,
0.02975,0.0014210352,
0.03,-0.0000196683,
0.03025,-0.0002794164,
0.0305,-0.0021559685,
0.03075,0.0019158261,
0.031,-0.0010545638,
0.03125,-0.0063899281,
0.0315,-0.0034108004,
0.03175,-0.0084426841,
0.032,0.0002488020,
0.03225,-0.0032525808,
0.0325,-0.0005952424,
0.03275,0.0030896207,
0.033,-0.0017118269,
0.03325,-0.0071396590,
0.0335,-0.0029230283,
0.03375,-0.0011375606,
0.034,-0.0032212816,
0.03425,-0.0030862386,
0.0345,0.0076910956,
0.03475,0.0087089008,
0.035,0.0059155072,
0.03525,0.0078786453,
0.0355,0.0082045225,
0.03575,0.0037013460,
0.036,0.0013992843,
0.03625,0.0049868990,
0.0365,0.0065626712,
0.03675,0.0059289397,
0.037,0.0007758913,
0.03725,0.0013447155,
0.0375,0.0047635641,
0.03775,-0.0025929955,
0.038,-0.0046172286,
0.03825,-0.0001573053,
0.0385,0.0001993710,
0.03875,-0.0015949553,
0.039,0.0029616849,
0.03925,0.0015151151,
0.0395,-0.0030241520,
0.03975,-0.0081249466,
0.04,-0.0100102685,
0.04025,-0.0031289111,
0.0405,0.0003869890,
0.04075,-0.0019442941,
0.041,-0.0007843163,
0.04125,0.0026138171,
0.0415,-0.0027754805,
0.04175,-0.0117209870,
0.042,-0.0030956708,
0.04225,-0.0151949823,
0.0425,-0.0110496953,
0.04275,0.0023707761,
0.043,0.0050501879,
0.04325,-0.0012015068,
0.0435,-0.0000558327,
0.04375,0.0092680166,
0.044,0.0001854668,
0.04425,-0.0091266613,
0.0445,-0.0018728786,
0.04475,0.0011806753,
0.045,-0.0038569805,
0.04525,-0.0002473208,
0.0455,0.0068177287,
0.04575,0.0040703113,
0.046,-0.0051291049,
0.04625,-0.0001441812,
0.0465,-0.0019230474,
0.04675,-0.0062067672,
0.047,-0.0039923899,
0.04725,0.0042340774,
0.0475,0.0026076250,
0.04775,-0.0071574701,
0.048,-0.0079267630,
0.04825,-0.0015785854,
0.0485,-0.0072149276,
0.04875,-0.0069058011,
0.049,0.0032188543,
0.04925,0.0002666384,
