Date,2020-11-25 16:40:51
Filename,STFMK-20201105-LW15-2055_20201125_164051_004.dat
Data Label,정상
Label_No,00
Motor Spec,L-DSF-01, 1730,2.2, 8.6,
Period,3SEC
Sample Rate,4000
RMS,0.005734,
Data Length,12000,
0,0.0004064314,
0.00025,0.0015519136,
0.0005,0.0000234060,
0.00075,0.0055829785,
0.001,0.0045138225,
0.00125,0.0000397261,
0.0015,0.0083534634,
0.00175,0.0054257484,
0.002,0.0017328924,
0.00225,0.0004847709,
0.0025,0.0031543465,
0.00275,0.0045622098,
0.003,0.0095182061,
0.00325,0.0047078026,
0.0035,0.0037744313,
0.00375,0.0020390793,
0.004,-0.0049923030,
0.00425,-0.0014956223,
0.0045,0.0041571590,
0.00475,0.0055554300,
0.005,0.0034241914,
0.00525,0.0055956100,
0.0055,0.0092525557,
0.00575,0.0035796505,
0.006,0.0012524999,
0.00625,0.0039930823,
0.0065,0.0016813618,
0.00675,-0.0003717646,
0.007,0.0060481671,
0.00725,0.0133037465,
0.0075,0.0086691547,
0.00775,0.0065996833,
0.008,0.0053890538,
0.00825,0.0032615419,
0.0085,0.0030265776,
0.00875,0.0021782690,
0.009,0.0035334323,
0.00925,0.0037612026,
0.0095,0.0021920181,
0.00975,-0.0013749753,
0.01,0.0041966834,
0.01025,0.0006763430,
0.0105,-0.0036412086,
0.01075,-0.0032873263,
0.011,0.0021062011,
0.01125,-0.0015027712,
0.0115,0.0010244420,
0.01175,0.0015129060,
0.012,-0.0031277402,
0.01225,-0.0076086642,
0.0125,-0.0089975949,
0.01275,-0.0066138366,
0.013,0.0012656370,
0.01325,0.0033937094,
0.0135,0.0006652728,
0.01375,0.0061543072,
0.014,0.0054063555,
0.01425,-0.0061987182,
0.0145,0.0002683864,
0.01475,0.0044727107,
0.015,-0.0069252290,
0.01525,-0.0007308638,
0.0155,0.0075456975,
0.01575,0.0090199113,
0.016,0.0018578533,
0.01625,0.0060978276,
0.0165,0.0072252797,
0.01675,-0.0013285024,
0.017,0.0003292985,
0.01725,0.0060982760,
0.0175,0.0022607327,
0.01775,-0.0036394049,
0.018,0.0009856434,
0.01825,0.0070443051,
0.0185,0.0004639680,
0.01875,-0.0047149365,
0.019,0.0037298519,
0.01925,-0.0006935205,
0.0195,-0.0042952336,
0.01975,-0.0018911558,
0.02,0.0029901071,
0.02025,-0.0024982728,
0.0205,-0.0069303848,
0.02075,0.0006217378,
0.021,-0.0009206668,
0.02125,-0.0109300157,
0.0215,-0.0011949569,
0.02175,0.0058904709,
0.022,-0.0031216349,
0.02225,-0.0081829149,
0.0225,0.0039211074,
0.02275,0.0021776997,
0.023,-0.0036995062,
0.02325,-0.0085380571,
0.0235,-0.0047139460,
0.02375,-0.0000892342,
0.024,0.0055250637,
0.02425,-0.0012715515,
0.0245,-0.0046090041,
0.02475,-0.0053398027,
0.025,-0.0089140534,
0.02525,-0.0035304364,
0.0255,0.0010517524,
0.02575,-0.0047065984,
0.026,-0.0138026960,
0.02625,-0.0089036571,
0.0265,-0.0143588874,
0.02675,-0.0051973569,
0.027,-0.0062135449,
0.02725,-0.0045810961,
0.0275,-0.0037012524,
0.02775,-0.0032417881,
0.028,0.0005072837,
0.02825,0.0000756879,
0.0285,-0.0007174817,
0.02875,-0.0023458186,
0.029,0.0027097936,
0.02925,0.0014648964,
0.0295,-0.0004517059,
0.02975,0.0037851483,
0.03,0.0048997276,
0.03025,0.0083118752,
0.0305,-0.0029136650,
0.03075,-0.0040311301,
