Date,2020-11-25 15:46:06
Filename,STFMK-20201105-LW19-2502_20201125_154606_004.dat
Data Label,정상
Label_No,00
Motor Spec,L-PAC-01, 1750,3.7, 13.2,
Period,3SEC
Sample Rate,4000
RMS,0.006544,
Data Length,12000,
0,-0.0017925032,
0.00025,-0.0010896237,
0.0005,0.0071707163,
0.00075,0.0094071403,
0.001,0.0093439929,
0.00125,-0.0083810892,
0.0015,-0.0007706379,
0.00175,0.0101680392,
0.002,0.0009555203,
0.00225,0.0068180100,
0.0025,0.0006177658,
0.00275,-0.0048447018,
0.003,-0.0075556170,
0.00325,0.0014290232,
0.0035,0.0111465892,
0.00375,0.0072930432,
0.004,0.0150001962,
0.00425,-0.0001001886,
0.0045,0.0026488500,
0.00475,0.0038168521,
0.005,-0.0069373120,
0.00525,0.0063468600,
0.0055,-0.0001830740,
0.00575,-0.0054585487,
0.006,0.0061615845,
0.00625,0.0066930037,
0.0065,0.0024340374,
0.00675,0.0014740370,
0.007,-0.0007659575,
0.00725,-0.0021371190,
0.0075,0.0046839761,
0.00775,0.0166155417,
0.008,-0.0038668155,
0.00825,0.0025590518,
0.0085,-0.0009219411,
0.00875,-0.0032055238,
0.009,-0.0014173024,
0.00925,0.0036666866,
0.0095,-0.0007307873,
0.00975,-0.0050359191,
0.01,0.0080213565,
0.01025,0.0009751069,
0.0105,-0.0089274431,
0.01075,-0.0003991671,
0.011,-0.0074036550,
0.01125,0.0015073877,
0.0115,0.0040171770,
0.01175,0.0044425349,
0.012,0.0007112317,
0.01225,0.0075974567,
0.0125,0.0078466274,
0.01275,-0.0083956011,
0.013,0.0003303353,
0.01325,-0.0132756876,
0.0135,-0.0156643298,
0.01375,-0.0078827962,
0.014,-0.0015096016,
0.01425,0.0001926486,
0.0145,0.0033678862,
0.01475,0.0124890823,
0.015,0.0025193437,
0.01525,-0.0028558017,
0.0155,-0.0030790060,
0.01575,-0.0095352829,
0.016,0.0048242006,
0.01625,0.0026998892,
0.0165,0.0013938103,
0.01675,-0.0009644291,
0.017,-0.0096231550,
0.01725,-0.0057497662,
0.0175,-0.0032549330,
0.01775,0.0083236117,
0.018,0.0013443182,
0.01825,0.0013565515,
0.0185,0.0035885652,
0.01875,-0.0073177502,
0.019,-0.0187081806,
0.01925,-0.0087305922,
0.0195,-0.0078084711,
0.01975,-0.0027016131,
0.02,-0.0003546074,
0.02025,-0.0015738659,
0.0205,-0.0098923603,
0.02075,-0.0077683777,
0.021,-0.0039127064,
0.02125,-0.0035929771,
0.0215,0.0058997497,
0.02175,0.0013581413,
0.022,-0.0060380851,
0.02225,-0.0034145927,
0.0225,-0.0025069299,
0.02275,-0.0072312350,
0.023,-0.0062598982,
0.02325,-0.0001117052,
0.0235,-0.0042964863,
0.02375,0.0026758509,
0.024,0.0035211225,
0.02425,-0.0063988003,
0.0245,0.0023230442,
0.02475,-0.0004695847,
0.025,-0.0044173133,
0.02525,-0.0014824759,
0.0255,0.0077727386,
