Date,2020-11-25 15:45:42
Filename,STFMK-20201105-LW19-2502_20201125_154542_004.dat
Data Label,정상
Label_No,00
Motor Spec,L-PAC-01, 1750,3.7, 13.2,
Period,3SEC
Sample Rate,4000
RMS,0.006528,
Data Length,12000,
0,-0.0023751394,
0.00025,-0.0006271861,
0.0005,0.0055185826,
0.00075,0.0158789642,
0.001,0.0149454568,
0.00125,0.0039794249,
0.0015,0.0023943991,
0.00175,0.0022495401,
0.002,-0.0023883630,
0.00225,0.0017900340,
0.0025,0.0063363509,
0.00275,0.0038102805,
0.003,0.0048815105,
0.00325,0.0121581471,
0.0035,0.0022146280,
0.00375,0.0008763624,
0.004,0.0030295122,
0.00425,-0.0045366241,
0.0045,0.0023694315,
0.00475,0.0062306430,
0.005,-0.0012336998,
0.00525,0.0012142166,
0.0055,-0.0007778312,
0.00575,-0.0095547400,
0.006,-0.0089392494,
0.00625,0.0010234020,
0.0065,-0.0051246928,
0.00675,0.0051474152,
0.007,0.0049611861,
0.00725,-0.0101595055,
0.0075,-0.0062834499,
0.00775,-0.0064747599,
0.008,-0.0052665137,
0.00825,-0.0006056869,
0.0085,0.0029089153,
0.00875,-0.0067708525,
0.009,-0.0049891979,
0.00925,-0.0022069972,
0.0095,-0.0003350276,
0.00975,-0.0046608881,
0.01,0.0008210038,
0.01025,0.0033981106,
0.0105,-0.0036382703,
0.01075,-0.0051679187,
0.011,0.0026198823,
0.01125,-0.0047997888,
0.0115,-0.0074763759,
0.01175,0.0004197259,
0.012,-0.0084148459,
0.01225,-0.0026205019,
0.0125,0.0105521372,
0.01275,0.0031434358,
0.013,0.0065616150,
0.01325,0.0004960060,
0.0135,-0.0113143977,
0.01375,-0.0076846750,
0.014,-0.0000756376,
0.01425,-0.0000752972,
0.0145,-0.0008399916,
0.01475,0.0031441748,
0.015,-0.0025291224,
0.01525,0.0001792054,
0.0155,-0.0025762978,
0.01575,-0.0064616567,
0.016,-0.0034324084,
0.01625,0.0029363856,
0.0165,0.0029677935,
0.01675,0.0000197600,
0.017,-0.0012986601,
0.01725,-0.0066521727,
0.0175,-0.0114074592,
0.01775,0.0011145913,
0.018,0.0076024584,
0.01825,0.0057871616,
0.0185,0.0001163438,
0.01875,0.0061063310,
0.019,-0.0063319132,
0.01925,-0.0040835254,
0.0195,0.0021309128,
0.01975,0.0001008801,
0.02,0.0067504244,
0.02025,0.0016872947,
0.0205,0.0049987491,
0.02075,0.0045507257,
0.021,0.0065661338,
0.02125,-0.0012161980,
0.0215,-0.0014359945,
0.02175,-0.0005595312,
0.022,-0.0108892610,
0.02225,-0.0036658675,
0.0225,0.0152961779,
0.02275,0.0119607253,
0.023,0.0115077514,
0.02325,0.0073186141,
0.0235,-0.0004604312,
0.02375,-0.0028152461,
0.024,0.0061492044,
0.02425,0.0051234243,
0.0245,0.0009432539,
0.02475,0.0022172190,
0.025,0.0048887176,
0.02525,0.0016371037,
0.0255,0.0015918871,
0.02575,0.0062458832,
0.026,-0.0128731262,
0.02625,0.0007080683,
0.0265,0.0054411129,
0.02675,0.0089218877,
0.027,0.0104011707,
0.02725,0.0069803139,
0.0275,-0.0030793031,
0.02775,-0.0080212876,
0.028,0.0002219133,
0.02825,0.0027332520,
0.0285,0.0036652687,
0.02875,0.0085429270,
0.029,-0.0070267525,
0.02925,-0.0035280420,
0.0295,-0.0040539638,
0.02975,-0.0057129320,
0.03,-0.0008973300,
0.03025,0.0015765664,
0.0305,0.0031382416,
0.03075,-0.0000943912,
0.031,0.0073082680,
0.03125,-0.0019174642,
0.0315,-0.0077089802,
0.03175,-0.0125729004,
0.032,-0.0128243286,
0.03225,-0.0007035158,
0.0325,0.0030257809,
0.03275,-0.0018509987,
0.033,-0.0074794274,
0.03325,-0.0030712783,
0.0335,-0.0038517704,
0.03375,-0.0010577681,
0.034,0.0068762801,
