Date,2020-12-24 17:09:51
Filename,STFMK-20201105-LW19-3047_20201224_170951_004.dat
Data Label,축정렬불량
Label_No,03
Motor Spec,R-SF-01, 1765,5.5, 11.1,
Period,3SEC
Sample Rate,4000
RMS,0.017356,
Data Length,12000,
0,0.0096729510,
0.00025,0.0133312996,
0.0005,0.0152094346,
0.00075,0.0239039361,
0.001,0.0196186733,
0.00125,0.0192874782,
0.0015,0.0156650767,
0.00175,0.0166393705,
0.002,0.0116328355,
0.00225,0.0088403858,
0.0025,0.0106081627,
0.00275,0.0124600567,
0.003,0.0052154940,
0.00325,-0.0000188777,
0.0035,0.0042352071,
0.00375,0.0045695882,
0.004,0.0056275954,
0.00425,0.0030021798,
0.0045,0.0062751370,
0.00475,0.0097177075,
0.005,0.0119457655,
0.00525,0.0078775398,
0.0055,0.0081539648,
0.00575,0.0111445179,
0.006,0.0123352148,
0.00625,0.0093567986,
0.0065,0.0071644997,
0.00675,0.0073019005,
0.007,0.0026395912,
0.00725,-0.0024123441,
0.0075,-0.0008087978,
0.00775,0.0033582104,
0.008,-0.0009927178,
0.00825,-0.0050286739,
0.0085,-0.0050782454,
0.00875,-0.0018281823,
0.009,-0.0016904781,
0.00925,0.0003728574,
0.0095,-0.0032032626,
0.00975,0.0023297234,
0.01,0.0012137388,
0.01025,0.0024321270,
0.0105,-0.0004948978,
0.01075,0.0045472626,
0.011,0.0057825609,
0.01125,0.0047919708,
0.0115,-0.0023055794,
0.01175,-0.0036078212,
0.012,-0.0052380562,
0.01225,-0.0101751639,
0.0125,-0.0170492679,
0.01275,-0.0136430319,
0.013,-0.0099224271,
0.01325,-0.0151739158,
0.0135,-0.0150044020,
0.01375,-0.0114246402,
0.014,-0.0035910904,
0.01425,-0.0103054186,
0.0145,-0.0012474549,
0.01475,0.0061358209,
0.015,0.0133274999,
0.01525,0.0079322979,
0.0155,0.0089714518,
0.01575,0.0048863199,
0.016,-0.0016687711,
0.01625,-0.0079714544,
0.0165,-0.0032462527,
0.01675,-0.0026437799,
0.017,-0.0075336201,
0.01725,-0.0055963038,
0.0175,0.0005487048,
0.01775,0.0027208687,
0.018,0.0024979031,
0.01825,0.0062287254,
0.0185,0.0090254154,
0.01875,0.0105898166,
0.019,0.0062525789,
0.01925,0.0134081654,
0.0195,0.0120185297,
0.01975,0.0075927698,
0.02,0.0018801127,
0.02025,0.0043131500,
0.0205,0.0008704837,
0.02075,-0.0008663464,
0.021,-0.0004901290,
0.02125,0.0011616662,
0.0215,0.0018470030,
0.02175,0.0008369810,
0.022,0.0000431659,
0.02225,-0.0034882450,
0.0225,-0.0036290544,
0.02275,-0.0018183423,
0.023,0.0028722521,
0.02325,0.0032235470,
0.0235,0.0071346830,
0.02375,0.0084327897,
0.024,0.0114448369,
0.02425,0.0124766957,
0.0245,0.0142033473,
0.02475,0.0130239632,
0.025,0.0094556883,
0.02525,0.0039324150,
0.0255,-0.0009791319,
0.02575,-0.0066031031,
0.026,-0.0057058227,
0.02625,-0.0127658574,
0.0265,-0.0131358309,
0.02675,-0.0115986587,
0.027,-0.0097629158,
0.02725,-0.0111285094,
0.0275,-0.0087487549,
0.02775,-0.0001050278,
0.028,0.0045642378,
0.02825,0.0088314898,
0.0285,0.0106700342,
0.02875,0.0140640456,
0.029,0.0098822545,
0.02925,0.0053443834,
0.0295,0.0038622613,
0.02975,0.0033174464,
0.03,-0.0060735322,
0.03025,-0.0088668652,
0.0305,-0.0105447136,
0.03075,-0.0100018559,
0.031,-0.0175792575,
0.03125,-0.0159121417,
0.0315,-0.0089320531,
0.03175,-0.0068092258,
0.032,-0.0101637524,
0.03225,-0.0104902694,
0.0325,-0.0091847964,
0.03275,-0.0100082578,
0.033,-0.0142097343,
0.03325,-0.0087448275,
0.0335,0.0000560862,
0.03375,0.0021591585,
0.034,0.0010187512,
0.03425,0.0077843787,
0.0345,0.0148461759,
0.03475,0.0038174216,
0.035,-0.0025478832,
0.03525,0.0004567089,
0.0355,0.0018137135,
0.03575,-0.0042467592,
0.036,-0.0028240632,
0.03625,0.0066505694,
0.0365,0.0056443913,
0.03675,0.0017705299,
0.037,0.0024320865,
0.03725,0.0132065406,
0.0375,0.0130749959,
0.03775,0.0129656037,
0.038,0.0078143217,
0.03825,0.0110205179,
0.0385,0.0074400981,
0.03875,0.0049040192,
0.039,-0.0011862805,
0.03925,0.0062100301,
0.0395,0.0058162119,
0.03975,0.0032367883,
0.04,-0.0019506756,
0.04025,0.0039429003,
0.0405,0.0047026547,
0.04075,0.0034209341,
0.041,0.0018414186,
0.04125,0.0082000336,
0.0415,0.0118593918,
0.04175,0.0059232051,
0.042,0.0061934674,
0.04225,0.0108544566,
0.0425,0.0077934023,
0.04275,0.0020114663,
0.043,-0.0035829963,
0.04325,-0.0039630877,
0.0435,-0.0054625794,
0.04375,-0.0065496722,
0.044,-0.0062931562,
0.04425,-0.0027738851,
0.0445,-0.0050848681,
0.04475,-0.0092662880,
0.045,-0.0106606688,
0.04525,-0.0090589449,
0.0455,-0.0115532009,
0.04575,-0.0098155020,
0.046,-0.0033754392,
0.04625,-0.0031738444,
0.0465,-0.0003580157,
0.04675,0.0030454050,
0.047,0.0077775512,
0.04725,0.0043551656,
0.0475,0.0021019767,
0.04775,-0.0006375600,
0.048,-0.0022576854,
0.04825,-0.0004605567,
0.0485,0.0001836081,
0.04875,0.0013705585,
0.049,-0.0058905855,
0.04925,-0.0130728865,
0.0495,-0.0139144659,
0.04975,-0.0165343359,
0.05,-0.0138796922,
0.05025,-0.0146918697,
0.0505,-0.0107870856,
