Date,2020-12-23 11:55:44
Filename,STFMK-20201105-LW19-3047_20201223_115544_004.dat
Data Label,축정렬불량
Label_No,03
Motor Spec,R-SF-01, 1765,5.5, 11.1,
Period,3SEC
Sample Rate,4000
RMS,0.022399,
Data Length,12000,
0,-0.0077968608,
0.00025,-0.0055604661,
0.0005,-0.0055987528,
0.00075,-0.0117814997,
0.001,-0.0121212713,
0.00125,-0.0224615596,
0.0015,-0.0190740805,
0.00175,-0.0262477715,
0.002,-0.0162605904,
0.00225,-0.0245606340,
0.0025,-0.0171321705,
0.00275,-0.0178752579,
0.003,-0.0093649980,
0.00325,-0.0108743077,
0.0035,-0.0019339847,
0.00375,0.0003878665,
0.004,-0.0009307400,
0.00425,-0.0011853531,
0.0045,0.0039425828,
0.00475,0.0025487402,
0.005,-0.0100229103,
0.00525,-0.0044414517,
0.0055,-0.0057456326,
0.00575,-0.0028263314,
0.006,-0.0095771346,
0.00625,0.0003899983,
0.0065,0.0006797145,
0.00675,0.0040352340,
0.007,-0.0039295470,
0.00725,-0.0019204547,
0.0075,-0.0046577817,
0.00775,-0.0091353832,
0.008,-0.0036021047,
0.00825,0.0005639712,
0.0085,0.0044042598,
0.00875,0.0034473957,
0.009,0.0070710536,
0.00925,0.0096711777,
0.0095,0.0146580860,
0.00975,0.0154502057,
0.01,0.0259604380,
0.01025,0.0227025673,
0.0105,0.0294677503,
0.01075,0.0270823035,
0.011,0.0296122469,
0.01125,0.0186957680,
0.0115,0.0097043030,
0.01175,0.0027525832,
0.012,-0.0041103587,
0.01225,-0.0101655275,
0.0125,-0.0208979808,
0.01275,-0.0210159160,
0.013,-0.0291024521,
0.01325,-0.0259577446,
0.0135,-0.0312146395,
0.01375,-0.0240774918,
0.014,-0.0239704140,
0.01425,-0.0131872473,
0.0145,-0.0131251346,
0.01475,-0.0039966055,
0.015,-0.0036012973,
0.01525,0.0101515260,
0.0155,0.0131441364,
0.01575,0.0179619491,
0.016,0.0222413018,
0.01625,0.0260489807,
0.0165,0.0248958394,
0.01675,0.0278452318,
0.017,0.0350263268,
0.01725,0.0363595709,
0.0175,0.0277130678,
0.01775,0.0162323043,
0.018,0.0102573019,
0.01825,-0.0009085824,
0.0185,-0.0086244093,
0.01875,-0.0166786723,
0.019,-0.0264508929,
0.01925,-0.0406617671,
0.0195,-0.0439916514,
0.01975,-0.0515219979,
0.02,-0.0497838445,
0.02025,-0.0449923128,
0.0205,-0.0302365776,
0.02075,-0.0234913919,
0.021,-0.0208555013,
0.02125,-0.0017736573,
0.0215,0.0122651681,
0.02175,0.0175753571,
0.022,0.0205751043,
0.02225,0.0335170217,
0.0225,0.0314261615,
0.02275,0.0250287987,
0.023,0.0168046337,
