Date,2020-12-19 15:13:07
Filename,STFMK-20201105-LW19-3455_20201219_151307_004.dat
Data Label,회전체불평형
Label_No,02
Motor Spec,L-EF-04, 1760,2.2, 4.7,
Period,3SEC
Sample Rate,4000
RMS,0.011832,
Data Length,12000,
0,-0.0084325271,
0.00025,-0.0044931807,
0.0005,0.0073825158,
0.00075,0.0013616462,
0.001,-0.0073408904,
0.00125,0.0040526111,
0.0015,0.0154780354,
0.00175,0.0004421323,
0.002,-0.0136048263,
0.00225,0.0042925747,
0.0025,0.0033232581,
0.00275,-0.0145974979,
0.003,-0.0214684214,
0.00325,0.0014778691,
0.0035,-0.0018545112,
0.00375,-0.0120147839,
0.004,-0.0113222478,
0.00425,0.0071933167,
0.0045,0.0040377704,
0.00475,-0.0037925856,
0.005,-0.0050731879,
0.00525,-0.0002806638,
0.0055,-0.0078251306,
0.00575,-0.0170500074,
0.006,-0.0163894612,
0.00625,-0.0083763907,
0.0065,-0.0116452426,
0.00675,-0.0121175442,
0.007,-0.0036403898,
0.00725,0.0017915753,
0.0075,-0.0055248272,
0.00775,-0.0012669046,
0.008,-0.0066643273,
0.00825,-0.0107802749,
0.0085,-0.0123198275,
0.00875,-0.0095072342,
0.009,-0.0155589068,
0.00925,-0.0125860702,
0.0095,-0.0058692535,
0.00975,-0.0013955567,
0.01,-0.0040859398,
0.01025,-0.0049923179,
0.0105,0.0030117398,
0.01075,-0.0079089915,
0.011,-0.0155181810,
0.01125,-0.0052454490,
0.0115,-0.0006419468,
0.01175,-0.0132149793,
0.012,-0.0085051563,
0.01225,0.0039376863,
0.0125,-0.0031518014,
0.01275,-0.0166752990,
0.013,0.0000259933,
0.01325,0.0119652329,
0.0135,-0.0058219479,
0.01375,-0.0110155270,
0.014,0.0144939357,
0.01425,0.0096654529,
0.0145,-0.0167346261,
0.01475,-0.0060982681,
0.015,0.0090723149,
0.01525,-0.0044924328,
0.0155,-0.0138161601,
0.01575,0.0040624333,
0.016,0.0166039858,
0.01625,0.0009238965,
0.0165,-0.0079266559,
0.01675,0.0113827847,
0.017,0.0122711565,
0.01725,-0.0169086196,
0.0175,-0.0149576217,
0.01775,-0.0054651862,
0.018,-0.0117013408,
0.01825,-0.0188869443,
0.0185,-0.0088966340,
0.01875,0.0072589340,
0.019,0.0103014223,
0.01925,0.0016723912,
0.0195,0.0094399070,
0.01975,0.0077836141,
0.02,-0.0004110145,
0.02025,-0.0070385467,
0.0205,-0.0089664795,
0.02075,-0.0000637004,
0.021,-0.0010110232,
0.02125,-0.0007182592,
0.0215,0.0069481046,
0.02175,0.0141492132,
0.022,0.0090999901,
0.02225,0.0128902299,
0.0225,0.0017003861,
0.02275,-0.0052439542,
0.023,-0.0086355088,
0.02325,-0.0052945032,
0.0235,-0.0033124199,
0.02375,-0.0044940072,
0.024,0.0032034260,
0.02425,0.0113090547,
0.0245,0.0138975810,
0.02475,0.0171601772,
0.025,0.0269037299,
0.02525,0.0189766735,
0.0255,0.0134623190,
0.02575,-0.0000859769,
0.026,-0.0038867975,
0.02625,-0.0156148560,
0.0265,-0.0198745821,
0.02675,-0.0025292647,
0.027,0.0012055309,
0.02725,0.0077757374,
0.0275,0.0204696208,
0.02775,0.0252895094,
0.028,0.0175277740,
0.02825,0.0103855459,
0.0285,0.0057283002,
0.02875,-0.0010017643,
0.029,-0.0156130632,
0.02925,-0.0097903982,
0.0295,0.0028758240,
0.02975,-0.0003614600,
0.03,0.0066173919,
0.03025,0.0186565965,
0.0305,0.0209471434,
0.03075,0.0111754742,
0.031,0.0122985207,
0.03125,0.0087001529,
0.0315,0.0079046180,
0.03175,-0.0090396786,
0.032,-0.0047763814,
0.03225,0.0021552248,
0.0325,0.0002222252,
0.03275,-0.0090557765,
0.033,-0.0033468399,
0.03325,0.0006806166,
0.0335,-0.0041588061,
0.03375,-0.0110831596,
0.034,-0.0107177515,
0.03425,-0.0036637497,
0.0345,-0.0058793556,
0.03475,-0.0151291713,
0.035,-0.0070003206,
0.03525,0.0067030895,
0.0355,0.0076322621,
0.03575,-0.0099270968,
0.036,-0.0035872618,
0.03625,0.0067999908,
0.0365,-0.0006910108,
0.03675,-0.0171751902,
0.037,0.0000334479,
0.03725,0.0155719798,
0.0375,0.0068568280,
0.03775,-0.0060203350,
0.038,0.0034728786,
0.03825,0.0090457592,
0.0385,0.0024392141,
0.03875,-0.0106071765,
0.039,-0.0069790119,
0.03925,-0.0075450120,
0.0395,-0.0077124909,
0.03975,-0.0126018599,
0.04,-0.0019027659,
0.04025,0.0070549911,
0.0405,0.0013908469,
0.04075,0.0006663899,
0.041,0.0045897844,
0.04125,0.0002999166,
0.0415,-0.0070542833,
0.04175,-0.0027205308,
0.042,-0.0028767923,
0.04225,-0.0035465972,
0.0425,0.0009737898,
0.04275,0.0060031931,
0.043,0.0139859393,
0.04325,0.0098300837,
0.0435,0.0051741558,
0.04375,0.0100411940,
0.044,0.0021448589,
0.04425,-0.0017871034,
0.0445,-0.0023866212,
0.04475,-0.0056207157,
0.045,-0.0011581022,
0.04525,0.0048257881,
0.0455,0.0065745316,
0.04575,0.0070061032,
0.046,0.0234803073,
0.04625,0.0260756332,
0.0465,0.0168984439,
0.04675,0.0101522021,
0.047,0.0269648135,
0.04725,0.0199111719,
0.0475,-0.0007257481,
0.04775,0.0042025563,
0.048,0.0302319080,
0.04825,0.0157121550,
0.0485,0.0019668061,
0.04875,0.0188529976,
0.049,0.0404884480,
0.04925,0.0078031858,
0.0495,0.0027331654,
0.04975,0.0159565136,
0.05,0.0246936455,
0.05025,-0.0079729445,
0.0505,-0.0062026884,
0.05075,0.0203239918,
0.051,0.0083765676,
0.05125,-0.0114347134,
0.0515,0.0063431822,
0.05175,0.0268278364,
0.052,0.0052300747,
0.05225,0.0071244822,
0.0525,0.0200179387,
0.05275,0.0323192701,
0.053,0.0070848200,
0.05325,0.0084614484,
0.0535,0.0143182185,
0.05375,0.0155236954,
0.054,-0.0046487176,
0.05425,0.0005281554,
0.0545,0.0109684374,
0.05475,0.0168550704,
0.055,0.0113576613,
0.05525,0.0145391654,
0.0555,0.0190445203,
0.05575,0.0188649651,
0.056,-0.0036819773,
0.05625,-0.0065883882,
0.0565,-0.0031482689,
0.05675,-0.0138245467,
0.057,-0.0181152560,
0.05725,-0.0105306357,
0.0575,-0.0046032593,
0.05775,0.0029493112,
0.058,0.0067802914,
0.05825,0.0102934809,
0.0585,0.0081786336,
0.05875,-0.0054606399,
0.059,-0.0150440335,
0.05925,-0.0194624960,
0.0595,-0.0284405313,
0.05975,-0.0242422037,
0.06,-0.0128191710,
0.06025,-0.0064965379,
0.0605,-0.0013267742,
0.06075,0.0124696530,
0.061,0.0165833514,
0.06125,0.0084799137,
0.0615,-0.0035711993,
0.06175,-0.0132264569,
0.062,-0.0317247473,
0.06225,-0.0425550044,
0.0625,-0.0331245176,
0.06275,-0.0172086954,
0.063,-0.0088825738,
0.06325,0.0098456731,
0.0635,0.0225812178,
0.06375,0.0126030631,
0.064,-0.0036743784,
0.06425,-0.0081375744,
0.0645,-0.0220125951,
0.06475,-0.0298493095,
0.065,-0.0221175216,
0.06525,-0.0017152913,
0.0655,0.0002881681,
0.06575,-0.0000176900,
0.066,-0.0013762855,
0.06625,0.0026824833,
0.0665,-0.0076803146,
0.06675,-0.0183590502,
0.067,-0.0097541865,
0.06725,0.0017192523,
0.0675,-0.0006395702,
0.06775,-0.0023742861,
0.068,0.0011341034,
0.06825,0.0116851972,
0.0685,-0.0012325624,
0.06875,-0.0178392157,
0.069,-0.0109254681,
0.06925,0.0008504664,
0.0695,-0.0072147753,
0.06975,-0.0184133220,
0.07,0.0026835504,
0.07025,0.0123988194,
0.0705,-0.0064403936,
0.07075,-0.0141112274,
0.071,0.0144360363,
0.07125,0.0191798266,
0.0715,-0.0006155929,
0.07175,-0.0034318899,
0.072,0.0113019738,
0.07225,0.0061293221,
0.0725,-0.0229370855,
0.07275,-0.0149667002,
0.073,0.0024195022,
0.07325,0.0104096532,
0.0735,-0.0007899263,
0.07375,0.0047427202,
0.074,0.0097181844,
0.07425,0.0010204862,
0.0745,-0.0216396563,
0.07475,-0.0155629478,
0.075,-0.0045807511,
0.07525,-0.0072489078,
0.0755,-0.0002459261,
0.07575,0.0089543741,
0.076,0.0096039018,
0.07625,0.0052049267,
0.0765,0.0085093696,
0.07675,-0.0014424766,
0.077,-0.0046320218,
0.07725,-0.0085809445,
0.0775,0.0025748350,
0.07775,-0.0050503947,
0.078,0.0015773874,
0.07825,0.0120505169,
0.0785,0.0156497322,
0.07875,0.0061351485,
0.079,0.0054905610,
0.07925,0.0152955707,
0.0795,0.0114132054,
0.07975,0.0005856422,
0.08,0.0067083957,
0.08025,0.0184785500,
0.0805,-0.0032161968,
0.08075,-0.0125234155,
0.081,0.0060428167,
0.08125,0.0100063384,
0.0815,-0.0127192587,
0.08175,-0.0087334951,
0.082,0.0156070217,
0.08225,0.0044635274,
0.0825,-0.0173624046,
0.08275,-0.0035649994,
0.083,0.0196870510,
0.08325,0.0000779126,
0.0835,-0.0124335587,
0.08375,0.0037779356,
0.084,0.0206936859,
0.08425,-0.0022348324,
0.0845,-0.0187669955,
0.08475,0.0106726261,
0.085,0.0112756239,
0.08525,-0.0111726206,
0.0855,-0.0093533387,
0.08575,0.0196840428,
0.086,0.0157236904,
0.08625,-0.0138774319,
0.0865,-0.0105565181,
0.08675,0.0075698928,
0.087,-0.0151848160,
0.08725,-0.0323622227,
0.0875,-0.0143830702,
0.08775,0.0069227386,
0.088,-0.0086792130,
0.08825,-0.0124301799,
0.0885,0.0071355985,
0.08875,0.0129284849,
0.089,-0.0101021752,
0.08925,-0.0245583151,
0.0895,-0.0093770763,
0.08975,-0.0133724594,
0.09,-0.0248133130,
0.09025,-0.0124985063,
0.0905,0.0092673823,
0.09075,0.0007141228,
0.091,-0.0097256135,
0.09125,-0.0042307042,
0.0915,-0.0028123660,
0.09175,-0.0141498875,
0.092,-0.0173061453,
0.09225,-0.0165655389,
0.0925,-0.0160983931,
0.09275,-0.0254776105,
0.093,-0.0203510262,
0.09325,-0.0066252975,
0.0935,-0.0038078635,
0.09375,-0.0002445666,
0.094,0.0094701145,
0.09425,0.0100329779,
0.0945,0.0012145329,
0.09475,-0.0072899768,
0.095,-0.0094160633,
0.09525,-0.0250947308,
0.0955,-0.0261007547,
0.09575,-0.0297564007,
0.096,-0.0155599313,
0.09625,-0.0116032250,
0.0965,-0.0004920851,
0.09675,0.0058880583,
0.097,0.0066272472,
0.09725,0.0051002260,
0.0975,0.0041352874,
0.09775,-0.0022497838,
0.098,-0.0155193638,
0.09825,-0.0128205474,
0.0985,-0.0077916970,
0.09875,-0.0128192287,
0.099,-0.0031205604,
0.09925,0.0077411700,
0.0995,0.0080987383,
0.09975,0.0069676554,
0.1,-0.0005391547,
0.10025,0.0062446296,
0.1005,0.0011156305,
0.10075,-0.0046290769,
0.101,-0.0049482542,
0.10125,0.0101698022,
0.1015,0.0032466496,
0.10175,0.0020386460,
0.102,0.0000200348,
0.10225,0.0088669425,
0.1025,0.0118155973,
0.10275,-0.0026723219,
0.103,-0.0055742036,
0.10325,0.0083427988,
0.1035,0.0108172540,
0.10375,-0.0049810363,
0.104,0.0002290243,
0.10425,0.0242168102,
0.1045,0.0204829480,
0.10475,-0.0040262234,
0.105,0.0056908187,
0.10525,0.0250447355,
0.1055,0.0100592114,
0.10575,-0.0209532827,
0.106,0.0013929938,
0.10625,0.0193766169,
0.1065,0.0055839494,
0.10675,-0.0010603549,
0.107,0.0231655855,
0.10725,0.0301809013,
0.1075,0.0123325400,
0.10775,0.0036745204,
0.108,0.0186393503,
0.10825,-0.0062019886,
0.1085,-0.0280802865,
0.10875,-0.0007338658,
0.109,0.0090819858,
0.10925,0.0046086507,
0.1095,0.0104348715,
0.10975,0.0207253527,
0.11,0.0183421914,
0.11025,0.0060239257,
0.1105,0.0067935740,
0.11075,0.0166344624,
0.111,0.0011559858,
0.11125,-0.0112030199,
0.1115,0.0111851841,
0.11175,0.0120519483,
0.112,-0.0040705726,
0.11225,0.0013707564,
0.1125,0.0062401476,
0.11275,0.0061321482,
0.113,-0.0118119409,
0.11325,-0.0138710216,
0.1135,0.0031076805,
0.11375,-0.0048549930,
0.114,-0.0183745883,
0.11425,0.0049169664,
0.1145,0.0093778865,
0.11475,0.0008617954,
0.115,0.0026161179,
0.11525,0.0117492210,
0.1155,0.0109243263,
0.11575,-0.0074276086,
0.116,0.0025274707,
0.11625,0.0151809445,
0.1165,-0.0003148003,
0.11675,-0.0103626726,
0.117,0.0217262302,
0.11725,0.0151808830,
0.1175,-0.0023237993,
0.11775,-0.0010365378,
0.118,0.0135331564,
0.11825,0.0035373173,
0.1185,-0.0233408771,
0.11875,-0.0095898928,
0.119,0.0130449943,
0.11925,-0.0088986922,
0.1195,-0.0236708224,
0.11975,0.0054354006,
0.12,0.0132460231,
0.12025,-0.0101676593,
0.1205,-0.0115582310,
0.12075,0.0068422216,
0.121,0.0055433847,
0.12125,-0.0137901027,
0.1215,-0.0098266099,
0.12175,0.0173794813,
0.122,0.0041589811,
0.12225,-0.0080287941,
0.1225,0.0059073372,
0.12275,0.0108472425,
0.123,0.0004848970,
0.12325,-0.0051190015,
0.1235,-0.0003964558,
0.12375,0.0098621054,
0.124,0.0003369174,
0.12425,-0.0045146802,
0.1245,0.0126373293,
0.12475,0.0117368847,
0.125,0.0042421659,
0.12525,0.0044138506,
0.1255,0.0024945100,
0.12575,-0.0030846989,
0.126,-0.0030470570,
0.12625,-0.0077919755,
0.1265,0.0004646352,
0.12675,0.0025401614,
0.127,0.0024930236,
0.12725,0.0113665406,
0.1275,0.0123956520,
0.12775,0.0121982256,
0.128,0.0110614756,
0.12825,0.0074347057,
0.1285,0.0022097053,
0.12875,-0.0176624637,
0.129,-0.0197546594,
0.12925,-0.0280571058,
0.1295,-0.0235379897,
0.12975,-0.0177109018,
0.13,-0.0015210190,
0.13025,0.0128475279,
0.1305,0.0183504336,
0.13075,0.0216720738,
0.131,0.0198986847,
0.13125,0.0085478444,
0.1315,-0.0013154869,
0.13175,-0.0053813313,
0.132,-0.0145515995,
0.13225,-0.0135058211,
0.1325,-0.0004059932,
0.13275,0.0040914440,
0.133,0.0086848820,
0.13325,0.0078213513,
0.1335,0.0014797624,
0.13375,-0.0019081892,
0.134,-0.0123476591,
0.13425,-0.0106636677,
0.1345,-0.0008400186,
0.13475,-0.0039072977,
0.135,-0.0036974400,
0.13525,0.0103367688,
0.1355,0.0060021062,
0.13575,-0.0015456638,
0.136,-0.0030460840,
0.13625,0.0036473637,
0.1365,0.0060053892,
0.13675,0.0011502254,
0.137,-0.0051537883,
0.13725,0.0056323446,
0.1375,0.0052328832,
0.13775,0.0012871652,
0.138,-0.0053116512,
0.13825,0.0044353558,
0.1385,0.0107881818,
0.13875,-0.0029970251,
0.139,-0.0198145118,
0.13925,-0.0001373005,
0.1395,-0.0066606165,
0.13975,-0.0366158932,
0.14,-0.0197938979,
0.14025,0.0033396657,
0.1405,0.0068585305,
0.14075,-0.0084599005,
0.141,0.0006119035,
0.14125,0.0184262823,
0.1415,-0.0013483225,
0.14175,-0.0224559680,
0.142,-0.0073315580,
0.14225,0.0077213161,
0.1425,-0.0108420858,
0.14275,-0.0038375440,
0.143,0.0217818450,
0.14325,0.0164686963,
0.1435,0.0032975413,
0.14375,0.0120267645,
0.144,0.0167945717,
0.14425,-0.0056453235,
0.1445,-0.0165417790,
0.14475,0.0051550097,
0.145,0.0030497005,
0.14525,-0.0136622218,
0.1455,-0.0005991532,
0.14575,0.0176527388,
0.146,0.0078889094,
0.14625,-0.0058565498,
0.1465,0.0051804129,
0.14675,0.0090083173,
0.147,-0.0030063074,
0.14725,-0.0175850205,
0.1475,-0.0062636295,
0.14775,-0.0029796129,
0.148,-0.0168020949,
0.14825,-0.0110288132,
0.1485,0.0031954767,
0.14875,0.0064471276,
0.149,-0.0039878748,
0.14925,0.0014746066,
0.1495,0.0050097071,
0.14975,-0.0116423042,
0.15,-0.0199998822,
0.15025,-0.0088752154,
0.1505,-0.0151766166,
0.15075,-0.0250150841,
0.151,-0.0102730608,
0.15125,0.0035586390,
0.1515,-0.0044402587,
0.15175,-0.0079647908,
0.152,-0.0007398790,
0.15225,0.0014759675,
0.1525,-0.0192358885,
0.15275,-0.0195784383,
0.153,-0.0010600847,
0.15325,-0.0081590824,
0.1535,-0.0161779840,
0.15375,-0.0053672581,
0.154,0.0055033318,
0.15425,-0.0080826245,
0.1545,-0.0132586900,
0.15475,-0.0033864586,
0.155,0.0063006771,
0.15525,-0.0161651075,
0.1555,-0.0116968164,
0.15575,0.0012201405,
0.156,-0.0037589893,
0.15625,-0.0165991150,
0.1565,-0.0030619020,
0.15675,0.0063434844,
0.157,0.0021843361,
0.15725,-0.0083162300,
0.1575,0.0030492134,
0.15775,0.0103424098,
0.158,-0.0003028433,
0.15825,-0.0046176184,
