Date,2020-11-25 17:46:21
Filename,STFMK-20201105-LW17-8125_20201125_174621_004.dat
Data Label,정상
Label_No,00
Motor Spec,L-EF-04, 1760,2.2, 4.7,
Period,3SEC
Sample Rate,4000
RMS,0.005487,
Data Length,12000,
0,0.0029966549,
0.00025,0.0023372220,
0.0005,0.0005408271,
0.00075,0.0037108152,
0.001,0.0068952432,
0.00125,-0.0030417610,
0.0015,-0.0051576328,
0.00175,0.0026399265,
0.002,-0.0016916631,
0.00225,0.0003466209,
0.0025,-0.0037325192,
0.00275,-0.0024915282,
0.003,0.0001179668,
0.00325,-0.0035684844,
0.0035,-0.0066035874,
0.00375,-0.0062931534,
0.004,0.0017279608,
0.00425,0.0004671853,
0.0045,-0.0109504014,
0.00475,-0.0162551515,
0.005,0.0001966845,
0.00525,0.0024115436,
0.0055,-0.0107561126,
0.00575,-0.0067129056,
0.006,-0.0056450372,
0.00625,-0.0017698309,
0.0065,-0.0098975934,
0.00675,-0.0132729588,
0.007,0.0051064114,
0.00725,0.0033932761,
0.0075,-0.0063826805,
0.00775,-0.0043274285,
0.008,-0.0020924644,
0.00825,-0.0068835234,
0.0085,-0.0009667277,
0.00875,-0.0014551999,
0.009,-0.0023191792,
0.00925,0.0051596565,
0.0095,0.0036299916,
0.00975,-0.0013601332,
0.01,-0.0015276693,
0.01025,-0.0009459117,
0.0105,0.0061381566,
0.01075,0.0045773676,
0.011,-0.0061938399,
0.01125,0.0047166077,
0.0115,0.0083487472,
0.01175,-0.0024962113,
0.012,-0.0045247963,
0.01225,0.0066140126,
0.0125,0.0138252610,
0.01275,0.0027720444,
0.013,-0.0110009350,
0.01325,0.0012187961,
0.0135,0.0079114717,
0.01375,-0.0036891131,
0.014,-0.0057916455,
0.01425,-0.0003451495,
0.0145,0.0043239589,
0.01475,-0.0054833922,
0.015,-0.0083561921,
0.01525,-0.0021935762,
0.0155,0.0011416940,
0.01575,-0.0028286341,
0.016,-0.0041710697,
0.01625,-0.0028923941,
0.0165,-0.0044445358,
0.01675,-0.0045036194,
0.017,-0.0053022797,
0.01725,-0.0056967717,
0.0175,-0.0025209184,
0.01775,0.0013096397,
0.018,-0.0001033795,
0.01825,-0.0080188764,
0.0185,-0.0092522586,
0.01875,-0.0041883015,
0.019,-0.0017402850,
0.01925,-0.0092342943,
0.0195,-0.0050018188,
0.01975,0.0018797360,
0.02,-0.0054979068,
0.02025,-0.0084973527,
0.0205,-0.0095272688,
0.02075,0.0016737010,
0.021,0.0054737576,
0.02125,-0.0086634075,
0.0215,-0.0089023625,
0.02175,0.0039740298,
0.022,0.0024442617,
0.02225,-0.0041421042,
0.0225,-0.0033515433,
0.02275,0.0025643324,
0.023,0.0008834314,
0.02325,-0.0047289422,
0.0235,-0.0101101594,
0.02375,-0.0007833023,
0.024,0.0058386037,
0.02425,-0.0071706488,
0.0245,-0.0056683989,
0.02475,0.0005432046,
0.025,-0.0021238939,
0.02525,-0.0004004057,
0.0255,-0.0004263566,
0.02575,-0.0018463812,
0.026,-0.0001052888,
0.02625,0.0028279810,
0.0265,-0.0034527415,
0.02675,-0.0002457314,
0.027,-0.0003265668,
0.02725,-0.0001767802,
0.0275,0.0012019060,
0.02775,-0.0037801065,
0.028,-0.0003499794,
0.02825,0.0073909555,
0.0285,0.0021100203,
0.02875,-0.0078557143,
0.029,0.0004527267,
0.02925,0.0061590592,
0.0295,0.0032128943,
0.02975,-0.0027446917,
0.03,-0.0011374498,
0.03025,0.0105340853,
0.0305,0.0079210447,
0.03075,-0.0052884310,
0.031,0.0019367535,
0.03125,0.0093805334,
0.0315,-0.0021476797,
0.03175,-0.0020018001,
0.032,-0.0043347874,
0.03225,-0.0009820104,
0.0325,0.0056270068,
0.03275,-0.0065292860,
0.033,-0.0054464252,
0.03325,0.0001277933,
0.0335,-0.0031805036,
0.03375,-0.0024396214,
0.034,-0.0033457160,
0.03425,-0.0018488273,
0.0345,0.0012573083,
0.03475,0.0008072412,
0.035,-0.0059605599,
0.03525,-0.0036059255,
0.0355,0.0026916857,
0.03575,-0.0040362938,
0.036,0.0009251226,
0.03625,-0.0027338918,
0.0365,-0.0037134634,
0.03675,0.0025495978,
0.037,-0.0065967543,
0.03725,-0.0097233225,
0.0375,0.0002264356,
0.03775,0.0059121540,
0.038,-0.0012841885,
0.03825,-0.0050980886,
0.0385,0.0039582090,
0.03875,0.0102166226,
0.039,-0.0000239786,
0.03925,-0.0084599005,
0.0395,0.0028845479,
0.03975,0.0068169571,
0.04,-0.0026536805,
0.04025,-0.0036370391,
0.0405,0.0012338003,
0.04075,0.0040442431,
0.041,-0.0021341741,
0.04125,-0.0020767534,
0.0415,0.0050098663,
0.04175,0.0030030266,
0.042,0.0009195768,
0.04225,0.0056561586,
0.0425,0.0009168661,
0.04275,0.0009488462,
0.043,0.0095438529,
0.04325,0.0065249279,
0.0435,-0.0007570329,
0.04375,0.0019653074,
0.044,0.0066791400,
0.04425,0.0043407953,
0.0445,-0.0022459149,
0.04475,-0.0060387398,
0.045,0.0068319151,
0.04525,0.0046529979,
0.0455,-0.0076537807,
0.04575,0.0011650275,
0.046,0.0094399080,
0.04625,0.0083718235,
0.0465,-0.0070210109,
0.04675,-0.0044537396,
0.047,0.0115255322,
0.04725,0.0055236211,
0.0475,-0.0056786528,
0.04775,-0.0046670199,
0.048,0.0013816990,
0.04825,0.0000471426,
0.0485,-0.0033457382,
0.04875,-0.0006903152,
0.049,0.0048152343,
0.04925,0.0060586887,
0.0495,-0.0028896818,
0.04975,-0.0015588773,
0.05,-0.0010750253,
0.05025,0.0010711314,
0.0505,0.0042601819,
0.05075,0.0002110494,
0.051,-0.0008641107,
0.05125,0.0019111529,
0.0515,0.0071905591,
0.05175,0.0032746068,
0.052,-0.0002054685,
0.05225,0.0064628990,
0.0525,0.0091342377,
0.05275,0.0022440131,
0.053,-0.0047649206,
0.05325,0.0067399181,
0.0535,0.0044371802,
0.05375,0.0021946293,
0.054,-0.0031292024,
0.05425,-0.0020381170,
0.0545,0.0134444386,
0.05475,-0.0019052922,
0.055,-0.0066328254,
0.05525,0.0076868292,
0.0555,0.0101225777,
0.05575,0.0057438174,
0.056,-0.0016243242,
0.05625,-0.0031136430,
0.0565,0.0045067617,
0.05675,0.0015008758,
0.057,-0.0043872842,
0.05725,0.0014307442,
0.0575,0.0030893744,
0.05775,-0.0037992292,
0.058,-0.0071967090,
0.05825,-0.0093000326,
0.0585,-0.0023508987,
0.05875,0.0035479129,
0.059,-0.0024549360,
0.05925,-0.0007238002,
0.0595,-0.0077782054,
0.05975,-0.0050560175,
0.06,-0.0014478051,
0.06025,-0.0076238443,
0.0605,-0.0003732479,
