Date,2020-11-25 15:40:48
Filename,STFMK-20201105-LW14-9625_20201125_154048_004.dat
Data Label,정상
Label_No,00
Motor Spec,L-SF-01, 1765,5.5, 11.1,
Period,3SEC
Sample Rate,4000
RMS,0.003706,
Data Length,12000,
0,0.0001928927,
0.00025,0.0026307446,
0.0005,0.0012697568,
0.00075,0.0033985230,
0.001,0.0010758565,
0.00125,0.0028275701,
0.0015,0.0013339623,
0.00175,0.0018347714,
0.002,-0.0028196229,
0.00225,-0.0010660482,
0.0025,-0.0014274858,
0.00275,0.0012473027,
0.003,-0.0019258232,
0.00325,0.0009856343,
0.0035,-0.0023637959,
0.00375,0.0012072702,
0.004,0.0027138600,
0.00425,0.0020150174,
0.0045,0.0035057354,
0.00475,0.0057146521,
0.005,0.0033984871,
0.00525,0.0008307844,
0.0055,0.0003309075,
0.00575,0.0019523436,
0.006,0.0013488361,
0.00625,-0.0023922129,
0.0065,0.0021135404,
0.00675,0.0012311016,
0.007,-0.0002439103,
0.00725,-0.0043870127,
0.0075,-0.0019783885,
0.00775,0.0022953148,
0.008,0.0026725687,
0.00825,0.0019373484,
0.0085,0.0013324415,
0.00875,0.0002314151,
0.009,0.0010722018,
0.00925,-0.0009755163,
0.0095,0.0014172260,
0.00975,0.0038506694,
0.01,0.0068076719,
0.01025,0.0026797750,
0.0105,0.0012519627,
0.01075,0.0016548345,
0.011,0.0049081375,
0.01125,0.0055208406,
0.0115,0.0046527591,
0.01175,0.0062144687,
0.012,0.0078527397,
0.01225,0.0062374207,
0.0125,0.0045911996,
0.01275,0.0012744615,
0.013,0.0061314702,
0.01325,0.0055231778,
0.0135,0.0040565631,
0.01375,0.0020013014,
0.014,0.0010943876,
0.01425,0.0005418374,
0.0145,-0.0002627498,
0.01475,-0.0006609087,
0.015,0.0046496256,
0.01525,0.0052825240,
0.0155,0.0007117587,
0.01575,-0.0000453498,
0.016,-0.0013779937,
0.01625,0.0039115264,
0.0165,0.0043183169,
0.01675,0.0034608315,
0.017,0.0052065146,
0.01725,0.0060607335,
0.0175,0.0008809562,
0.01775,-0.0013021928,
0.018,-0.0026034187,
0.01825,-0.0000863802,
0.0185,-0.0000173979,
0.01875,0.0006535511,
0.019,-0.0004515317,
0.01925,0.0015144008,
0.0195,-0.0004833644,
0.01975,-0.0003815276,
0.02,-0.0001006575,
0.02025,0.0027770549,
0.0205,0.0031884545,
0.02075,0.0015971338,
0.021,-0.0026620750,
0.02125,-0.0007515748,
0.0215,-0.0013051917,
0.02175,0.0012245892,
0.022,-0.0037367744,
0.02225,-0.0008866072,
0.0225,0.0009203108,
0.02275,0.0008520041,
0.023,-0.0025314954,
0.02325,0.0027014608,
0.0235,0.0052547324,
0.02375,0.0053168070,
0.024,-0.0005405913,
0.02425,-0.0008038046,
0.0245,0.0000416086,
0.02475,-0.0003719101,
0.025,-0.0044721668,
0.02525,-0.0035888329,
0.0255,-0.0046995287,
0.02575,-0.0036636614,
0.026,-0.0078626210,
0.02625,-0.0064620185,
0.0265,-0.0052677444,
0.02675,-0.0029732129,
0.027,-0.0050837211,
0.02725,-0.0031171106,
0.0275,-0.0022253476,
0.02775,-0.0020964604,
0.028,-0.0041266740,
0.02825,-0.0055813100,
0.0285,-0.0002977794,
0.02875,-0.0002357128,
0.029,0.0008488297,
0.02925,-0.0036073141,
0.0295,-0.0001319903,
0.02975,0.0001181475,
0.03,0.0022788732,
0.03025,0.0015707059,
0.0305,0.0046789814,
0.03075,0.0035439036,
0.031,0.0039353636,
0.03125,-0.0028150387,
0.0315,0.0003119213,
0.03175,0.0019365512,
0.032,0.0035076947,
0.03225,-0.0011838607,
0.0325,-0.0017027511,
0.03275,-0.0021603224,
0.033,-0.0019220710,
0.03325,-0.0062114447,
0.0335,-0.0058538462,
0.03375,-0.0058554970,
0.034,-0.0046447455,
0.03425,-0.0083291475,
0.0345,-0.0086250780,
0.03475,-0.0081230868,
0.035,-0.0034925793,
0.03525,-0.0031257712,
0.0355,-0.0015790957,
0.03575,-0.0022579140,
0.036,-0.0034681160,
0.03625,-0.0044544679,
0.0365,-0.0051508667,
0.03675,-0.0064598168,
0.037,-0.0012496386,
0.03725,0.0005368918,
0.0375,0.0007906545,
0.03775,-0.0031179923,
0.038,-0.0033722478,
0.03825,0.0006985933,
0.0385,0.0012675936,
0.03875,0.0017249276,
0.039,0.0041404217,
0.03925,0.0029455740,
0.0395,0.0022690140,
0.03975,-0.0015730540,
0.04,-0.0019840179,
0.04025,-0.0010224018,
0.0405,-0.0037224023,
0.04075,-0.0062241037,
0.041,-0.0070130005,
0.04125,-0.0051524327,
0.0415,-0.0033122189,
0.04175,-0.0073981248,
0.042,-0.0052415538,
0.04225,-0.0028483744,
0.0425,-0.0036521591,
0.04275,-0.0071722707,
0.043,-0.0044157999,
0.04325,-0.0020210729,
0.0435,-0.0011453573,
0.04375,-0.0023481371,
0.044,-0.0014456278,
0.04425,-0.0001671675,
0.0445,0.0000283410,
0.04475,-0.0055139363,
0.045,-0.0086514968,
0.04525,-0.0081911441,
0.0455,-0.0040948894,
0.04575,-0.0051540108,
0.046,-0.0084680915,
0.04625,-0.0054794569,
0.0465,-0.0040398641,
0.04675,-0.0022040159,
0.047,-0.0014308306,
0.04725,-0.0028328132,
0.0475,0.0031594974,
0.04775,0.0015764934,
0.048,-0.0026151235,
0.04825,-0.0040175179,
0.0485,-0.0021823836,
0.04875,-0.0025656356,
0.049,-0.0041481601,
0.04925,-0.0087841768,
0.0495,-0.0049519185,
0.04975,-0.0081629921,
0.05,-0.0050830441,
0.05025,-0.0073192688,
0.0505,-0.0031943861,
0.05075,-0.0027260419,
0.051,-0.0029548162,
0.05125,-0.0046457504,
0.0515,-0.0029545901,
0.05175,-0.0037414997,
0.052,-0.0040596686,
0.05225,-0.0048065828,
0.0525,-0.0047657224,
0.05275,-0.0046088193,
0.053,-0.0062490767,
0.05325,-0.0079642087,
0.0535,-0.0101358434,
0.05375,-0.0088305715,
0.054,-0.0058343187,
0.05425,-0.0073497817,
0.0545,-0.0076340921,
0.05475,-0.0042049135,
0.055,-0.0019739885,
0.05525,0.0008629209,
0.0555,-0.0006147579,
0.05575,-0.0000407386,
0.056,0.0010419345,
0.05625,-0.0015852142,
0.0565,-0.0043489076,
0.05675,-0.0025192248,
0.057,-0.0011031087,
0.05725,-0.0009294429,
0.0575,-0.0029275469,
0.05775,-0.0024485516,
0.058,0.0008419686,
0.05825,0.0014159003,
0.0585,-0.0005281378,
0.05875,-0.0023704299,
0.059,-0.0028155188,
0.05925,0.0008297181,
0.0595,-0.0024928723,
0.05975,-0.0039394284,
0.06,-0.0005157831,
0.06025,0.0005391059,
0.0605,-0.0041424623,
0.06075,-0.0030634983,
0.061,-0.0038329372,
0.06125,-0.0043273419,
0.0615,-0.0064387643,
0.06175,-0.0066883862,
0.062,-0.0077963942,
0.06225,-0.0036986051,
0.0625,-0.0024574264,
0.06275,-0.0033591967,
