Date,2020-11-28 15:11:53
Filename,STFMK-20201105-LW19-3416_20201128_151153_004.dat
Data Label,회전체불평형
Label_No,02
Motor Spec,R-CAHU-01R, 1760,5.5, 12.2,
Period,3SEC
Sample Rate,4000
RMS,0.035909,
Data Length,12000,
0,-0.0035849675,
0.00025,-0.0068748910,
0.0005,-0.0025289573,
0.00075,0.0079980176,
0.001,0.0063350261,
0.00125,-0.0036691576,
0.0015,0.0041708881,
0.00175,0.0129772462,
0.002,0.0161418766,
0.00225,0.0149525031,
0.0025,0.0159267671,
0.00275,0.0205795541,
0.003,0.0265486129,
0.00325,0.0283858851,
0.0035,0.0223361477,
0.00375,0.0307483226,
0.004,0.0358914137,
0.00425,0.0372653008,
0.0045,0.0357309803,
0.00475,0.0357738510,
0.005,0.0388861336,
0.00525,0.0390314646,
0.0055,0.0384013355,
0.00575,0.0414929129,
0.006,0.0470888652,
0.00625,0.0498274863,
0.0065,0.0444819927,
0.00675,0.0534907542,
0.007,0.0572754517,
0.00725,0.0524268225,
0.0075,0.0502097793,
0.00775,0.0550443009,
0.008,0.0581756048,
0.00825,0.0603618808,
0.0085,0.0603717864,
0.00875,0.0544145517,
0.009,0.0541750118,
0.00925,0.0574283265,
0.0095,0.0535939038,
0.00975,0.0528684966,
0.01,0.0565178245,
0.01025,0.0570424572,
0.0105,0.0597970262,
0.01075,0.0550975651,
0.011,0.0518859215,
0.01125,0.0518770702,
0.0115,0.0535336435,
0.01175,0.0548349097,
0.012,0.0481830612,
0.01225,0.0494963378,
0.0125,0.0440264717,
0.01275,0.0468101166,
0.013,0.0430937037,
0.01325,0.0391991735,
0.0135,0.0378563218,
0.01375,0.0361344703,
0.014,0.0329994075,
0.01425,0.0348722935,
0.0145,0.0325365067,
0.01475,0.0250094980,
0.015,0.0193161089,
0.01525,0.0230545551,
0.0155,0.0201885700,
0.01575,0.0130380820,
0.016,0.0063977158,
0.01625,0.0085606230,
0.0165,0.0082287407,
0.01675,0.0048985267,
0.017,-0.0035267035,
0.01725,-0.0042423941,
0.0175,-0.0002746620,
0.01775,-0.0027681440,
0.018,-0.0075530075,
0.01825,-0.0139039941,
0.0185,-0.0127959847,
0.01875,-0.0188802686,
0.019,-0.0200431831,
0.01925,-0.0280262828,
0.0195,-0.0279649440,
0.01975,-0.0282251369,
0.02,-0.0326063149,
0.02025,-0.0296272747,
0.0205,-0.0346514806,
0.02075,-0.0339083299,
0.021,-0.0397711769,
0.02125,-0.0397029705,
0.0215,-0.0401270762,
0.02175,-0.0384823047,
0.022,-0.0411450714,
0.02225,-0.0490139015,
0.0225,-0.0448194370,
0.02275,-0.0410618410,
0.023,-0.0415294282,
0.02325,-0.0496201999,
0.0235,-0.0513334498,
0.02375,-0.0444567502,
0.024,-0.0450320877,
0.02425,-0.0570543706,
0.0245,-0.0596274212,
0.02475,-0.0539377369,
0.025,-0.0514882430,
