Date,2020-11-28 15:11:47
Filename,STFMK-20201105-LW19-3416_20201128_151147_004.dat
Data Label,회전체불평형
Label_No,02
Motor Spec,R-CAHU-01R, 1760,5.5, 12.2,
Period,3SEC
Sample Rate,4000
RMS,0.035623,
Data Length,12000,
0,0.0542787164,
0.00025,0.0560118295,
0.0005,0.0518034212,
0.00075,0.0447559282,
0.001,0.0423141979,
0.00125,0.0420418195,
0.0015,0.0428274311,
0.00175,0.0379659683,
0.002,0.0396066532,
0.00225,0.0360308364,
0.0025,0.0356828012,
0.00275,0.0332152620,
0.003,0.0290157925,
0.00325,0.0274169557,
0.0035,0.0274559874,
0.00375,0.0220482945,
0.004,0.0225603972,
0.00425,0.0252324045,
0.0045,0.0187758077,
0.00475,0.0112045333,
0.005,0.0102947988,
0.00525,0.0134138241,
0.0055,0.0088971863,
0.00575,0.0040475172,
0.006,0.0014743248,
0.00625,0.0047539324,
0.0065,0.0030527860,
0.00675,-0.0045236340,
0.007,-0.0082991626,
0.00725,-0.0081611797,
0.0075,-0.0092074461,
0.00775,-0.0156154353,
0.008,-0.0176878907,
0.00825,-0.0173813961,
0.0085,-0.0192799047,
0.00875,-0.0185100567,
0.009,-0.0209751911,
0.00925,-0.0205909573,
0.0095,-0.0215959623,
0.00975,-0.0250006244,
0.01,-0.0249049459,
0.01025,-0.0283604320,
0.0105,-0.0322068520,
0.01075,-0.0365797952,
0.011,-0.0340106785,
0.01125,-0.0363355353,
0.0115,-0.0348029621,
0.01175,-0.0385394692,
0.012,-0.0407754332,
0.01225,-0.0445733070,
0.0125,-0.0414808132,
0.01275,-0.0403744169,
0.013,-0.0445070565,
0.01325,-0.0478337631,
0.0135,-0.0452537835,
0.01375,-0.0353300683,
0.014,-0.0469792672,
0.01425,-0.0524319150,
0.0145,-0.0510015264,
0.01475,-0.0449891426,
0.015,-0.0451607965,
0.01525,-0.0514707901,
0.0155,-0.0538087673,
0.01575,-0.0514424145,
0.016,-0.0473114997,
0.01625,-0.0540557280,
0.0165,-0.0573369190,
0.01675,-0.0546469726,
0.017,-0.0514228493,
0.01725,-0.0449184328,
0.0175,-0.0490071848,
0.01775,-0.0470542684,
0.018,-0.0483107716,
0.01825,-0.0479903370,
0.0185,-0.0486821830,
0.01875,-0.0457133949,
0.019,-0.0418143012,
0.01925,-0.0389146954,
0.0195,-0.0381529331,
0.01975,-0.0381231532,
0.02,-0.0349369310,
0.02025,-0.0336427540,
0.0205,-0.0377619155,
0.02075,-0.0330159217,
0.021,-0.0243968926,
0.02125,-0.0209141057,
0.0215,-0.0219513439,
0.02175,-0.0291289687,
0.022,-0.0254356954,
0.02225,-0.0170469228,
0.0225,-0.0172253326,
0.02275,-0.0184678342,
0.023,-0.0101037007,
0.02325,-0.0030304070,
0.0235,0.0008732383,
0.02375,-0.0041624908,
