Date,2020-12-26 10:57:25
Filename,STFMK-20201105-LW19-1941_20201226_105725_004.dat
Data Label,벨트느슨함
Label_No,04
Motor Spec,R-EF-05, 1760,2.2, 4.7,
Period,3SEC
Sample Rate,4000
RMS,0.006754,
Data Length,12000,
0,-0.0106168585,
0.00025,-0.0044948054,
0.0005,-0.0076296409,
0.00075,-0.0107828816,
0.001,-0.0032523032,
0.00125,-0.0015034452,
0.0015,-0.0071475566,
0.00175,-0.0117035378,
0.002,-0.0044953767,
0.00225,-0.0040517845,
0.0025,-0.0143078640,
0.00275,-0.0100264596,
0.003,-0.0026234614,
0.00325,-0.0057804529,
0.0035,-0.0116844289,
0.00375,-0.0042474424,
0.004,0.0021099364,
0.00425,-0.0056389212,
0.0045,-0.0133253895,
0.00475,-0.0032426189,
0.005,-0.0023360918,
0.00525,-0.0139608709,
0.0055,-0.0128756333,
0.00575,-0.0016464638,
0.006,-0.0056883930,
0.00625,-0.0145267546,
0.0065,-0.0108931484,
0.00675,-0.0025525326,
0.007,-0.0106775034,
0.00725,-0.0163941458,
0.0075,-0.0129629355,
0.00775,-0.0042025275,
0.008,-0.0126203950,
0.00825,-0.0169603489,
0.0085,-0.0056588203,
0.00875,-0.0022587641,
0.009,-0.0139423637,
0.00925,-0.0140050761,
0.0095,-0.0019886103,
0.00975,-0.0043980153,
0.01,-0.0152020818,
0.01025,-0.0078010978,
0.0105,0.0003920034,
0.01075,-0.0043758312,
0.011,-0.0100029185,
0.01125,-0.0001871756,
0.0115,0.0057972311,
0.01175,-0.0022503778,
0.012,-0.0064295954,
0.01225,0.0052520810,
0.0125,0.0056311032,
0.01275,-0.0023592161,
0.013,-0.0022124331,
0.01325,0.0040648780,
0.0135,0.0041542402,
0.01375,-0.0059634903,
0.014,-0.0008833350,
0.01425,0.0092552891,
0.0145,0.0000374897,
0.01475,-0.0030838980,
0.015,0.0039431583,
0.01525,0.0007010626,
0.0155,0.0003508976,
0.01575,-0.0016678429,
0.016,0.0002504803,
0.01625,0.0006934119,
0.0165,-0.0026355791,
0.01675,-0.0022871923,
0.017,0.0017285789,
0.01725,-0.0026841694,
0.0175,0.0017057552,
0.01775,0.0053324224,
0.018,-0.0031610718,
0.01825,0.0020143962,
0.0185,0.0053704875,
0.01875,0.0027487944,
0.019,-0.0028834622,
0.01925,-0.0035863915,
0.0195,0.0101637421,
0.01975,0.0044234544,
0.02,-0.0058462694,
0.02025,0.0132661210,
0.0205,0.0116825616,
0.02075,-0.0003304173,
0.021,0.0027115517,
0.02125,0.0104181524,
0.0215,0.0105709694,
0.02175,-0.0005097516,
0.022,-0.0038475951,
0.02225,0.0173709169,
0.0225,0.0075782691,
0.02275,-0.0007234220,
0.023,0.0112872384,
0.02325,0.0115045346,
0.0235,0.0055304491,
0.02375,0.0024187197,
0.024,0.0038045407,
0.02425,0.0125695672,
0.0245,-0.0010694104,
0.02475,-0.0046959142,
0.025,0.0142328618,
0.02525,0.0055715726,
0.0255,0.0018210143,
0.02575,0.0055730054,
0.026,0.0075964862,
0.02625,0.0061945752,
0.0265,-0.0000024888,
0.02675,0.0037506826,
0.027,0.0097464360,
0.02725,-0.0035250920,
0.0275,-0.0030997165,
0.02775,0.0076802634,
0.028,0.0035399147,
0.02825,0.0013097988,
0.0285,0.0065348321,
0.02875,0.0100348406,
0.029,0.0070697386,
0.02925,0.0016747008,
0.0295,0.0087976260,
0.02975,0.0088603310,
0.03,-0.0022427735,
0.03025,0.0017283834,
0.0305,0.0114145800,
0.03075,0.0034924266,
0.031,0.0017919611,
0.03125,0.0053794114,
0.0315,0.0059452811,
0.03175,0.0003260559,
0.032,-0.0014464699,
0.03225,0.0015401613,
0.0325,-0.0027772028,
0.03275,-0.0076081902,
0.033,-0.0007750788,
0.03325,0.0001749595,
0.0335,-0.0045032371,
0.03375,-0.0023109049,
0.034,0.0018307450,
0.03425,0.0010913772,
0.0345,-0.0044215489,
0.03475,-0.0032905638,
0.035,-0.0024274362,
0.03525,-0.0056715086,
0.0355,-0.0107139256,
0.03575,-0.0055126389,
0.036,-0.0034990897,
0.03625,-0.0038029412,
0.0365,-0.0069465577,
0.03675,0.0086777499,
0.037,0.0114092324,
0.03725,0.0001444119,
0.0375,-0.0006312317,
0.03775,0.0098862741,
0.038,-0.0014619564,
0.03825,-0.0034010620,
0.0385,0.0010714862,
0.03875,0.0073546553,
0.039,0.0013664588,
0.03925,-0.0025726478,
0.0395,0.0066843326,
0.03975,0.0118587120,
0.04,-0.0073977415,
0.04025,-0.0044221845,
0.0405,0.0080924779,
0.04075,-0.0041081379,
0.041,-0.0109201055,
0.04125,-0.0023492540,
0.0415,0.0048979968,
0.04175,-0.0006335846,
0.042,-0.0109620197,
0.04225,0.0022411712,
0.0425,0.0070789382,
0.04275,-0.0119288955,
0.043,-0.0076019228,
0.04325,0.0070606400,
0.0435,-0.0004816968,
0.04375,-0.0095137302,
0.044,-0.0008607210,
0.04425,0.0047972053,
0.0445,0.0013838145,
0.04475,-0.0075394963,
0.045,0.0052881883,
0.04525,0.0093532400,
0.0455,0.0015544578,
0.04575,0.0006140306,
0.046,0.0083981035,
0.04625,0.0055453302,
0.0465,-0.0027828221,
0.04675,-0.0042082141,
0.047,0.0084106736,
0.04725,0.0006959763,
0.0475,0.0011897249,
0.04775,0.0064652814,
0.048,0.0092156334,
0.04825,0.0037573972,
0.0485,0.0060714865,
0.04875,0.0043375394,
0.049,0.0065115797,
0.04925,-0.0011128804,
0.0495,0.0034842147,
0.04975,0.0076665953,
0.05,-0.0000166944,
0.05025,0.0021311685,
0.0505,0.0074188388,
0.05075,0.0032458573,
0.051,0.0005103499,
0.05125,0.0047361674,
0.0515,0.0077772317,
0.05175,0.0024185816,
0.052,-0.0046081059,
0.05225,0.0086172931,
0.0525,0.0060852282,
0.05275,-0.0075606667,
0.053,-0.0031700849,
0.05325,0.0057998807,
0.0535,-0.0052112378,
0.05375,-0.0043395450,
0.054,0.0013518813,
0.05425,0.0091188978,
0.0545,-0.0043839733,
0.05475,-0.0031905842,
0.055,0.0052540060,
0.05525,0.0009544707,
0.0555,-0.0074334983,
0.05575,0.0029516309,
0.056,0.0093136383,
0.05625,0.0038530363,
0.0565,-0.0003642887,
0.05675,0.0065103145,
0.057,0.0110545214,
0.05725,-0.0021098624,
0.0575,-0.0015298098,
0.05775,0.0091755297,
0.058,0.0017149735,
0.05825,-0.0027046343,
0.0585,0.0021876330,
0.05875,0.0084782997,
0.059,0.0060116705,
0.05925,-0.0020428307,
0.0595,0.0057104672,
0.05975,0.0101962835,
0.06,-0.0030928543,
0.06025,-0.0019987249,
0.0605,0.0039108433,
0.06075,-0.0004641890,
0.061,-0.0047203526,
0.06125,-0.0036979993,
0.0615,0.0051133479,
0.06175,0.0046412628,
0.062,-0.0059263874,
0.06225,0.0060604117,
0.0625,0.0104795163,
0.06275,-0.0036611678,
0.063,-0.0016749075,
0.06325,0.0058709150,
0.0635,0.0014227832,
0.06375,-0.0011855036,
0.064,-0.0021116121,
0.06425,0.0071485899,
0.0645,0.0019491174,
0.06475,-0.0055582160,
0.065,0.0037157850,
0.06525,0.0028036863,
0.0655,-0.0074970284,
0.06575,-0.0055035222,
0.066,-0.0044433018,
0.06625,-0.0032620444,
0.0665,-0.0085176267,
0.06675,-0.0061024963,
0.067,0.0009757212,
0.06725,-0.0045463112,
0.0675,-0.0083958246,
0.06775,-0.0016164884,
0.068,-0.0055639502,
0.06825,-0.0086085135,
0.0685,-0.0076464466,
0.06875,-0.0059802122,
0.069,-0.0076007992,
0.06925,-0.0104014995,
0.0695,-0.0076675694,
0.06975,-0.0046973461,
0.07,-0.0097399792,
0.07025,-0.0100060757,
0.0705,-0.0039281603,
0.07075,-0.0063630682,
0.071,-0.0105892457,
0.07125,-0.0086232284,
0.0715,-0.0063860794,
0.07175,-0.0070708329,
0.072,-0.0128159868,
0.07225,-0.0077879000,
0.0725,0.0025889208,
0.07275,-0.0083893500,
0.073,-0.0111002000,
0.07325,0.0011160937,
0.0735,0.0006695927,
0.07375,-0.0083243232,
0.074,-0.0033422967,
0.07425,0.0027804216,
0.0745,-0.0011929560,
0.07475,-0.0115998350,
0.075,-0.0060176332,
0.07525,0.0041949525,
0.0755,-0.0105616553,
0.07575,-0.0120790377,
0.076,0.0009363720,
0.07625,-0.0000884339,
0.0765,-0.0085097691,
0.07675,-0.0063814227,
0.077,0.0065050516,
0.07725,-0.0006473093,
0.0775,-0.0094838375,
0.07775,0.0025089150,
0.078,0.0107127763,
0.07825,-0.0032974808,
0.0785,-0.0012257004,
0.07875,0.0064729592,
0.079,0.0054075825,
0.07925,-0.0021729062,
0.0795,-0.0020232033,
0.07975,0.0064503821,
0.08,0.0023676087,
0.08025,-0.0062023853,
0.0805,0.0021730049,
0.08075,0.0033702990,
0.081,0.0001629871,
0.08125,-0.0013802147,
0.0815,0.0022511075,
0.08175,0.0062330021,
0.082,0.0011268146,
0.08225,0.0009577147,
0.0825,0.0040183677,
0.08275,0.0013322417,
0.083,0.0004341454,
0.08325,0.0019365924,
0.0835,0.0024916311,
0.08375,0.0025026232,
0.084,0.0016428599,
0.08425,0.0051049031,
0.0845,0.0043407530,
0.08475,-0.0001512330,
0.085,0.0035604287,
0.08525,0.0042082206,
0.0855,-0.0033451365,
0.08575,-0.0006439394,
0.086,0.0015219213,
0.08625,0.0059301862,
0.0865,-0.0031410658,
0.08675,0.0014926221,
0.087,0.0080440119,
0.08725,0.0021843975,
0.0875,-0.0046697445,
0.08775,0.0066935322,
0.088,0.0033938235,
0.08825,-0.0003001396,
0.0885,-0.0048455689,
0.08875,0.0015362769,
