Date,2020-12-26 10:54:37
Filename,STFMK-20201105-LW19-1941_20201226_105437_004.dat
Data Label,벨트느슨함
Label_No,04
Motor Spec,R-EF-05, 1760,2.2, 4.7,
Period,3SEC
Sample Rate,4000
RMS,0.006665,
Data Length,12000,
0,-0.0012191890,
0.00025,0.0131818699,
0.0005,0.0047935215,
0.00075,-0.0008968649,
0.001,0.0095499232,
0.00125,0.0122475438,
0.0015,0.0143834930,
0.00175,-0.0004787277,
0.002,0.0090210335,
0.00225,0.0175948031,
0.0025,-0.0010663262,
0.00275,-0.0004138358,
0.003,0.0151013322,
0.00325,0.0054064589,
0.0035,0.0023953540,
0.00375,0.0004527060,
0.004,0.0079608606,
0.00425,0.0061296583,
0.0045,-0.0081930095,
0.00475,0.0034818763,
0.005,0.0085787531,
0.00525,-0.0056193746,
0.0055,-0.0032594053,
0.00575,0.0078928228,
0.006,0.0041355030,
0.00625,0.0045434139,
0.0065,0.0075118737,
0.00675,0.0133040249,
0.007,0.0104205552,
0.00725,-0.0001693913,
0.0075,0.0085708201,
0.00775,0.0090202140,
0.008,0.0005185722,
0.00825,0.0010533555,
0.0085,0.0045274505,
0.00875,0.0088132527,
0.009,-0.0002394660,
0.00925,0.0000081339,
0.0095,0.0060944050,
0.00975,0.0032569952,
0.01,-0.0002349577,
0.01025,-0.0006595394,
0.0105,0.0014891983,
0.01075,-0.0010542965,
0.011,-0.0037436276,
0.01125,-0.0011336553,
0.0115,0.0036669890,
0.01175,-0.0014939102,
0.012,-0.0012699176,
0.01225,-0.0008559783,
0.0125,0.0003446385,
0.01275,-0.0047819288,
0.013,-0.0042456547,
0.01325,-0.0046365447,
0.0135,-0.0087780543,
0.01375,-0.0069464054,
0.014,-0.0064468454,
0.01425,-0.0088614868,
0.0145,-0.0090009524,
0.01475,-0.0044478299,
0.015,-0.0059810905,
0.01525,-0.0104517508,
0.0155,-0.0073449449,
0.01575,0.0002961768,
0.016,-0.0072446382,
0.01625,-0.0115300994,
0.0165,-0.0045827879,
0.01675,-0.0043279217,
0.017,-0.0112810433,
0.01725,-0.0122275092,
0.0175,-0.0024463432,
0.01775,-0.0036096948,
0.018,-0.0147566106,
0.01825,-0.0061281626,
0.0185,-0.0005280828,
0.01875,-0.0056307130,
0.019,-0.0080754459,
0.01925,-0.0084471051,
0.0195,-0.0015204162,
0.01975,-0.0062510492,
0.02,-0.0098543810,
0.02025,0.0026319926,
0.0205,0.0012372481,
0.02075,-0.0079966355,
0.021,-0.0019162833,
0.02125,-0.0003409131,
0.0215,-0.0007416208,
0.02175,-0.0082493490,
0.022,-0.0064790389,
0.02225,-0.0006339630,
0.0225,-0.0090922704,
0.02275,-0.0138115091,
0.023,-0.0037337970,
0.02325,-0.0046671950,
0.0235,-0.0117277093,
0.02375,-0.0147083020,
0.024,-0.0069508045,
0.02425,-0.0040705795,
0.0245,-0.0162924249,
0.02475,-0.0117988279,
0.025,0.0007620030,
0.02525,-0.0097152432,
0.0255,-0.0144299949,
0.02575,-0.0060473355,
0.026,0.0007594592,
0.02625,-0.0070620868,
0.0265,-0.0115975086,
0.02675,0.0007285258,
0.027,0.0003333979,
0.02725,-0.0109426305,
0.0275,-0.0059086019,
0.02775,-0.0006342761,
0.028,-0.0017368472,
0.02825,-0.0051294928,
0.0285,-0.0014572345,
0.02875,0.0096491296,
0.029,0.0028089769,
0.02925,0.0000634225,
0.0295,0.0058141123,
0.02975,-0.0006272717,
0.03,-0.0042178584,
0.03025,-0.0009914119,
0.0305,-0.0021045776,
0.03075,-0.0014969899,
0.031,-0.0019117241,
0.03125,-0.0003517454,
0.0315,0.0037884491,
0.03175,-0.0061231256,
0.032,0.0003828265,
0.03225,0.0029185365,
0.0325,-0.0059723244,
0.03275,-0.0046829884,
0.033,0.0022908223,
0.03325,-0.0021074023,
0.0335,-0.0025340500,
0.03375,0.0000998962,
0.034,0.0060938722,
0.03425,0.0035489989,
0.0345,0.0013285067,
0.03475,0.0063709314,
0.035,0.0136991693,
0.03525,0.0043306649,
0.0355,-0.0007509623,
0.03575,0.0106617641,
0.036,0.0089806020,
0.03625,0.0018774192,
0.0365,0.0064385440,
0.03675,0.0159725267,
0.037,0.0134963458,
0.03725,0.0037944401,
0.0375,0.0094599798,
0.03775,0.0173356719,
0.038,0.0058639832,
0.03825,-0.0027578336,
0.0385,0.0055748373,
0.03875,0.0124993119,
0.039,0.0027316052,
0.03925,0.0028522280,
0.0395,0.0140548637,
0.03975,0.0161851160,
0.04,0.0005884386,
0.04025,0.0039670100,
0.0405,0.0111423330,
0.04075,0.0042478447,
0.041,-0.0028754782,
0.04125,0.0001826013,
0.0415,0.0050921049,
0.04175,0.0033968512,
0.042,-0.0056793615,
0.04225,0.0051782625,
0.0425,0.0092751924,
0.04275,-0.0013484631,
0.043,0.0017087626,
0.04325,0.0035323740,
0.0435,0.0036368950,
0.04375,0.0005640392,
0.044,0.0009490821,
0.04425,0.0039958684,
0.0445,0.0028812687,
0.04475,-0.0010670668,
0.045,0.0050422852,
0.04525,0.0044031730,
0.0455,0.0014869455,
0.04575,0.0021097485,
0.046,0.0007611838,
0.04625,-0.0005056902,
0.0465,-0.0024899249,
0.04675,-0.0016705900,
0.047,0.0031669412,
0.04725,-0.0037340494,
0.0475,-0.0006311995,
0.04775,0.0041513420,
0.048,-0.0003554543,
0.04825,0.0004903494,
0.0485,-0.0027013766,
0.04875,-0.0032073641,
0.049,-0.0023156535,
0.04925,-0.0078749489,
0.0495,0.0004873754,
0.04975,-0.0018063256,
0.05,-0.0078083454,
0.05025,0.0000316683,
0.0505,0.0024383517,
0.05075,-0.0053797145,
0.051,-0.0043612071,
0.05125,-0.0003681440,
0.0515,0.0009551853,
0.05175,-0.0082805157,
0.052,-0.0045872321,
