Date,2020-12-23 11:03:18
Filename,STFMK-20201105-LW25-4575_20201223_110318_004.dat
Data Label,베어링불량
Label_No,01
Motor Spec,L-EF-02, 1755,3.7, 7.6,
Period,3SEC
Sample Rate,4000
RMS,0.006720,
Data Length,12000,
0,0.0087809470,
0.00025,0.0038740486,
0.0005,-0.0086920550,
0.00075,-0.0020764885,
0.001,0.0090613179,
0.00125,0.0047516394,
0.0015,-0.0105337668,
0.00175,-0.0060899500,
0.002,0.0084341243,
0.00225,0.0028326241,
0.0025,-0.0060350904,
0.00275,-0.0031872678,
0.003,0.0132888425,
0.00325,-0.0000120072,
0.0035,-0.0123969056,
0.00375,-0.0006350552,
0.004,0.0065544690,
0.00425,0.0000345755,
0.0045,-0.0089873467,
0.00475,-0.0040976908,
0.005,-0.0033220858,
0.00525,-0.0035460982,
0.0055,-0.0013312261,
0.00575,-0.0002278249,
0.006,-0.0015834442,
0.00625,-0.0078721726,
0.0065,-0.0035360390,
0.00675,0.0045518614,
0.007,-0.0111294780,
0.00725,-0.0104056988,
0.0075,-0.0040503046,
0.00775,0.0018755507,
0.008,-0.0159881040,
0.00825,-0.0090695461,
0.0085,0.0109249894,
0.00875,0.0021071432,
0.009,-0.0132326111,
0.00925,-0.0048873322,
0.0095,0.0065378333,
0.00975,-0.0003056653,
0.01,-0.0154633336,
0.01025,0.0011663262,
0.0105,0.0097678332,
0.01075,-0.0030167426,
0.011,-0.0142929852,
0.01125,-0.0010183394,
0.0115,0.0104160132,
0.01175,-0.0039627859,
0.012,-0.0062004104,
0.01225,0.0072402162,
0.0125,0.0094580855,
0.01275,-0.0051618563,
0.013,-0.0057403157,
0.01325,-0.0016457472,
0.0135,-0.0001698891,
0.01375,0.0007337958,
0.014,0.0000444874,
0.01425,0.0001495941,
0.0145,0.0002998336,
0.01475,-0.0061824769,
0.015,0.0085842824,
0.01525,0.0073342351,
0.0155,-0.0053961435,
0.01575,0.0011485758,
0.016,0.0068976739,
0.01625,0.0028394731,
0.0165,-0.0072641941,
0.01675,0.0034140637,
0.017,0.0150684221,
0.01725,-0.0045640790,
0.0175,-0.0015187006,
0.01775,0.0057178587,
0.018,0.0137888789,
0.01825,0.0015871823,
0.0185,-0.0076312996,
0.01875,0.0113987084,
0.019,0.0131262699,
0.01925,0.0000398068,
0.0195,-0.0019103009,
0.01975,0.0141391922,
0.02,0.0090253651,
0.02025,-0.0063328934,
0.0205,0.0017513339,
0.02075,0.0094254455,
0.021,0.0077349921,
0.02125,-0.0001196992,
0.0215,0.0050414889,
0.02175,0.0053291786,
0.022,-0.0004836267,
0.02225,0.0044975448,
0.0225,0.0016739704,
0.02275,0.0039162473,
0.023,-0.0029666508,
0.02325,-0.0005340846,
0.0235,0.0091451686,
0.02375,-0.0085356198,
0.024,-0.0070712026,
0.02425,0.0062198238,
0.0245,0.0077008130,
0.02475,-0.0081448769,
0.025,-0.0077891671,
0.02525,0.0120274303,
0.0255,0.0016028855,
0.02575,-0.0119638704,
0.026,0.0001217874,
0.02625,0.0090367990,
0.0265,0.0026897336,
0.02675,-0.0093494570,
0.027,0.0024074179,
0.02725,0.0126247127,
0.0275,0.0007239641,
0.02775,-0.0084570739,
0.028,-0.0001209354,
0.02825,0.0053292974,
0.0285,-0.0026627353,
0.02875,-0.0045225075,
0.029,0.0067065014,
0.02925,-0.0007760142,
0.0295,-0.0072818599,
0.02975,-0.0000552766,
0.03,0.0001507701,
0.03025,-0.0023205113,
0.0305,-0.0033471528,
0.03075,0.0016641531,
0.031,-0.0041610203,
0.03125,-0.0109681338,
0.0315,-0.0072768154,
0.03175,0.0028084032,
0.032,0.0016710635,
0.03225,-0.0113511309,
0.0325,-0.0046458426,
0.03275,0.0074210884,
0.033,-0.0023797390,
0.03325,-0.0098654917,
0.0335,-0.0060652364,
0.03375,0.0065141967,
0.034,-0.0011536576,
0.03425,-0.0137055684,
0.0345,-0.0004933428,
0.03475,0.0047014961,
0.035,-0.0044108611,
0.03525,-0.0094153322,
0.0355,0.0042842049,
0.03575,0.0191407688,
0.036,0.0028468100,
0.03625,-0.0086566824,
0.0365,0.0058717928,
0.03675,0.0091758454,
0.037,0.0023965712,
0.03725,0.0023426991,
0.0375,0.0110180127,
0.03775,0.0045765894,
0.038,-0.0020529169,
0.03825,0.0039154259,
0.0385,0.0016785045,
0.03875,0.0062632510,
0.039,0.0004300230,
0.03925,0.0042712558,
0.0395,0.0124397464,
0.03975,-0.0043500056,
0.04,0.0013719272,
0.04025,0.0086810132,
0.0405,0.0002223152,
0.04075,-0.0057546864,
0.041,0.0005320231,
0.04125,0.0160287544,
0.0415,0.0057098465,
0.04175,-0.0056564258,
0.042,0.0044668540,
0.04225,0.0108870221,
0.0425,-0.0062583033,
0.04275,-0.0076880008,
0.043,0.0076446002,
0.04325,0.0121390298,
0.0435,-0.0003122282,
0.04375,-0.0091457264,
0.044,0.0086195031,
0.04425,0.0100471061,
0.0445,-0.0034606783,
0.04475,-0.0097885486,
0.045,0.0141749708,
0.04525,0.0100574819,
0.0455,0.0017894704,
0.04575,0.0050805300,
0.046,0.0022599725,
0.04625,0.0005571712,
0.0465,-0.0017442926,
0.04675,-0.0019826565,
0.047,0.0015632481,
0.04725,0.0031511390,
0.0475,0.0020611391,
0.04775,0.0028490890,
0.048,-0.0023651780,
0.04825,-0.0106351627,
0.0485,-0.0014818227,
0.04875,0.0033891755,
0.049,-0.0041245520,
0.04925,-0.0018445997,
0.0495,0.0014670058,
0.04975,0.0090463040,
0.05,-0.0056628976,
0.05025,-0.0054455823,
0.0505,0.0076213637,
0.05075,0.0081390645,
0.051,-0.0076439613,
0.05125,-0.0060531171,
0.0515,0.0065551670,
0.05175,0.0040491894,
0.052,-0.0072425343,
0.05225,-0.0021937261,
0.0525,0.0127227344,
0.05275,0.0123219620,
0.053,-0.0076565277,
0.05325,0.0003074293,
0.0535,0.0108689899,
0.05375,0.0062379930,
0.054,-0.0012103536,
0.05425,0.0038001381,
0.0545,0.0079067256,
0.05475,0.0044117225,
0.055,0.0057022297,
0.05525,0.0037780190,
0.0555,0.0055012573,
0.05575,0.0006052375,
0.056,0.0087648788,
0.05625,0.0065696212,
0.0565,0.0005493269,
0.05675,0.0003337940,
0.057,0.0089511909,
0.05725,0.0041701198,
0.0575,-0.0039803567,
0.05775,0.0022090776,
0.058,0.0108343139,
0.05825,0.0033155563,
0.0585,-0.0069539035,
0.05875,0.0038682695,
0.059,0.0153699704,
0.05925,-0.0028554597,
0.0595,-0.0091098920,
0.05975,0.0046046968,
0.06,0.0054901554,
0.06025,0.0000650843,
0.0605,-0.0075816042,
0.06075,0.0072479267,
0.061,0.0108611677,
0.06125,-0.0028700228,
0.0615,-0.0069703655,
0.06175,0.0084752329,
0.062,0.0055756192,
0.06225,0.0001540607,
0.0625,0.0031221365,
0.06275,0.0000750131,
0.063,-0.0006809025,
0.06325,0.0013658146,
0.0635,0.0025629480,
0.06375,-0.0008412985,
0.064,-0.0039865719,
0.06425,-0.0030182742,
0.0645,0.0070081847,
0.06475,-0.0045505511,
0.065,-0.0069305198,
0.06525,-0.0006933460,
0.0655,0.0025768925,
0.06575,-0.0065043829,
0.066,-0.0104619423,
0.06625,0.0013958011,
0.0665,0.0064351833,
0.06675,-0.0052100318,
0.067,-0.0102514112,
0.06725,0.0019404620,
0.0675,0.0084532602,
0.06775,-0.0121900924,
0.068,-0.0049022529,
0.06825,0.0079976246,
0.0685,0.0040964987,
0.06875,-0.0072934735,
0.069,-0.0105794659,
0.06925,0.0100805741,
0.0695,0.0082814489,
0.06975,-0.0083608590,
0.07,-0.0051946659,
0.07025,0.0110013084,
0.0705,0.0001491694,
0.07075,-0.0034256096,
0.071,-0.0029360736,
0.07125,0.0036023804,
0.0715,-0.0002111950,
0.07175,-0.0000089825,
0.072,0.0033895262,
0.07225,0.0030475687,
