Date,2020-12-02 09:21:02
Filename,STFMK-20201105-LW15-2055_20201202_092102_004.dat
Data Label,축정렬불량
Label_No,03
Motor Spec,L-DSF-01, 1730,2.2, 8.6,
Period,3SEC
Sample Rate,4000
RMS,0.006359,
Data Length,12000,
0,0.0068733585,
0.00025,0.0061244490,
0.0005,0.0023688909,
0.00075,-0.0029265669,
0.001,-0.0096525149,
0.00125,-0.0046689417,
0.0015,0.0063467994,
0.00175,0.0028828187,
0.002,0.0013150021,
0.00225,0.0054585878,
0.0025,-0.0022813492,
0.00275,-0.0076509914,
0.003,-0.0054463213,
0.00325,-0.0034607060,
0.0035,-0.0119072841,
0.00375,-0.0095747374,
0.004,0.0006918485,
0.00425,-0.0027197334,
0.0045,-0.0045101573,
0.00475,-0.0016697029,
0.005,-0.0015275892,
0.00525,-0.0095166257,
0.0055,-0.0046756016,
0.00575,0.0074716527,
0.006,-0.0022466369,
0.00625,0.0029934107,
0.0065,0.0069101201,
0.00675,0.0033137810,
0.007,-0.0032063690,
0.00725,-0.0011091036,
0.0075,0.0040403605,
0.00775,0.0011425824,
0.008,0.0030069086,
0.00825,0.0078075989,
0.0085,0.0083250236,
0.00875,-0.0027851483,
0.009,-0.0070360228,
0.00925,0.0015754519,
0.0095,-0.0041852826,
0.00975,-0.0103833638,
0.01,0.0040662088,
0.01025,0.0070235925,
0.0105,0.0007562053,
0.01075,0.0008165280,
0.011,0.0035789178,
0.01125,-0.0047879415,
0.0115,-0.0058689709,
0.01175,-0.0016888152,
0.012,-0.0029477100,
0.01225,0.0016957240,
0.0125,0.0052093659,
0.01275,0.0028721963,
0.013,0.0061068032,
0.01325,0.0039780401,
0.0135,-0.0016686860,
0.01375,0.0015456321,
0.014,0.0055701481,
0.01425,0.0039564772,
0.0145,0.0059025697,
0.01475,0.0082226275,
0.015,0.0036936137,
0.01525,-0.0005259865,
0.0155,0.0042825295,
0.01575,0.0036740336,
0.016,0.0063359994,
0.01625,0.0074389866,
0.0165,0.0138106458,
0.01675,0.0174060576,
0.017,0.0056589670,
0.01725,0.0025871990,
0.0175,0.0080134319,
0.01775,-0.0033197764,
0.018,-0.0067612459,
0.01825,0.0065039881,
0.0185,0.0107701886,
0.01875,-0.0111179072,
0.019,-0.0081567448,
0.01925,0.0039183376,
0.0195,-0.0046436773,
0.01975,-0.0173142347,
0.02,-0.0007582711,
0.02025,0.0023190058,
0.0205,-0.0100281192,
0.02075,0.0007433022,
0.021,0.0124396896,
0.02125,0.0049316948,
0.0215,-0.0063520805,
0.02175,0.0095547466,
0.022,0.0061274366,
0.02225,-0.0076174312,
0.0225,-0.0017323927,
0.02275,0.0083077243,
0.023,0.0079684518,
