Date,2020-12-24 15:01:22
Filename,STFMK-20201105-LW14-9625_20201224_150122_004.dat
Data Label,벨트느슨함
Label_No,04
Motor Spec,L-SF-01, 1765,5.5, 11.1,
Period,3SEC
Sample Rate,4000
RMS,0.003515,
Data Length,12000,
0,-0.0042122989,
0.00025,-0.0055140406,
0.0005,-0.0047084461,
0.00075,-0.0051697581,
0.001,-0.0010816450,
0.00125,-0.0043748780,
0.0015,-0.0042088837,
0.00175,-0.0043908833,
0.002,-0.0028859121,
0.00225,-0.0062902505,
0.0025,-0.0044703381,
0.00275,-0.0045777070,
0.003,-0.0025048838,
0.00325,-0.0030240947,
0.0035,-0.0027763078,
0.00375,-0.0024387427,
0.004,0.0025010011,
0.00425,0.0001855642,
0.0045,-0.0024385019,
0.00475,-0.0023853171,
0.005,0.0007109276,
0.00525,-0.0023164137,
0.0055,-0.0053808303,
0.00575,-0.0042198291,
0.006,-0.0035780354,
0.00625,-0.0034763080,
0.0065,-0.0034779999,
0.00675,-0.0044047921,
0.007,-0.0025735993,
0.00725,-0.0015583915,
0.0075,-0.0037284819,
0.00775,-0.0034959959,
0.008,-0.0022560840,
0.00825,0.0016438311,
0.0085,-0.0013965718,
0.00875,-0.0011836158,
0.009,0.0005094282,
0.00925,0.0031122260,
0.0095,0.0057655117,
0.00975,-0.0021068552,
0.01,-0.0013401131,
0.01025,0.0033819266,
0.0105,0.0004265021,
0.01075,-0.0024163541,
0.011,-0.0009660671,
0.01125,0.0013118857,
0.0115,0.0023394306,
0.01175,-0.0007526062,
0.012,0.0008051478,
0.01225,0.0045616557,
0.0125,0.0029731002,
0.01275,-0.0004886753,
0.013,-0.0027709280,
0.01325,-0.0024158349,
0.0135,-0.0019058352,
0.01375,-0.0046742591,
0.014,-0.0043280562,
0.01425,-0.0003680284,
0.0145,-0.0036357264,
0.01475,-0.0033646571,
0.015,-0.0016608036,
0.01525,-0.0001042964,
0.0155,0.0021898975,
0.01575,-0.0016229693,
0.016,-0.0056153093,
0.01625,-0.0014066354,
0.0165,0.0013449882,
0.01675,0.0017726897,
0.017,0.0023914655,
0.01725,0.0011994046,
0.0175,0.0026158663,
0.01775,0.0022540626,
0.018,-0.0004962270,
0.01825,-0.0014987873,
0.0185,-0.0002959461,
0.01875,0.0031566168,
0.019,0.0014817725,
0.01925,-0.0030640026,
0.0195,0.0017927836,
0.01975,0.0036243815,
0.02,0.0043374877,
0.02025,0.0039430992,
0.0205,0.0072749257,
0.02075,0.0068823923,
0.021,0.0055576866,
0.02125,-0.0016567768,
0.0215,-0.0023856531,
0.02175,0.0005580260,
0.022,0.0027102581,
0.02225,-0.0002223937,
0.0225,-0.0008824753,
0.02275,0.0000850442,
0.023,-0.0007310125,
0.02325,-0.0027853632,
0.0235,-0.0018747185,
0.02375,-0.0011873440,
0.024,0.0035804403,
0.02425,0.0026961514,
0.0245,-0.0028588437,
0.02475,-0.0020780005,
0.025,0.0025116177,
0.02525,-0.0020458563,
0.0255,-0.0014186164,
0.02575,0.0039334930,
0.026,0.0064091240,
0.02625,0.0056001050,
0.0265,0.0004264347,
0.02675,-0.0003219259,
0.027,0.0014469265,
0.02725,0.0014868609,
0.0275,-0.0000136865,
0.02775,0.0022655842,
0.028,0.0063924557,
0.02825,0.0059734760,
0.0285,0.0030343891,
0.02875,0.0011058139,
0.029,0.0062808325,
0.02925,0.0057329293,
0.0295,-0.0016838229,
0.02975,-0.0010845051,
0.03,0.0018074315,
0.03025,0.0004902144,
0.0305,-0.0031847879,
0.03075,-0.0006353156,
0.031,0.0017046665,
0.03125,0.0003178252,
0.0315,-0.0005039250,
0.03175,-0.0009710411,
0.032,-0.0026332927,
0.03225,-0.0025883871,
0.0325,0.0011760810,
0.03275,-0.0015403179,
0.033,0.0000892364,
0.03325,0.0023319111,
0.0335,0.0031186538,
0.03375,-0.0008680637,
0.034,-0.0007691584,
0.03425,0.0011945615,
0.0345,0.0015831267,
0.03475,0.0021762922,
0.035,0.0011917858,
0.03525,0.0030211494,
0.0355,0.0035848771,
0.03575,0.0040353113,
0.036,0.0002211208,
0.03625,0.0042189085,
0.0365,0.0067344327,
0.03675,0.0039651771,
0.037,0.0056578489,
0.03725,0.0079774987,
0.0375,0.0084131891,
