Date,2020-12-24 11:07:19
Filename,STFMK-20201105-LW14-9625_20201224_110719_004.dat
Data Label,벨트느슨함
Label_No,04
Motor Spec,L-SF-01, 1765,5.5, 11.1,
Period,3SEC
Sample Rate,4000
RMS,0.003467,
Data Length,12000,
0,-0.0000874252,
0.00025,-0.0012308075,
0.0005,-0.0039085508,
0.00075,-0.0004397747,
0.001,0.0009523333,
0.00125,-0.0002735294,
0.0015,-0.0001899703,
0.00175,-0.0027726984,
0.002,-0.0000420084,
0.00225,-0.0006739406,
0.0025,-0.0023134265,
0.00275,-0.0049668550,
0.003,-0.0032067476,
0.00325,-0.0040217657,
0.0035,-0.0021866665,
0.00375,-0.0055107754,
0.004,-0.0073526935,
0.00425,-0.0031912420,
0.0045,-0.0043938877,
0.00475,-0.0034819939,
0.005,-0.0029784532,
0.00525,-0.0008332345,
0.0055,-0.0023559409,
0.00575,-0.0028253978,
0.006,-0.0054388116,
0.00625,-0.0002276294,
0.0065,0.0014981062,
0.00675,0.0006562934,
0.007,-0.0007021764,
0.00725,0.0012753635,
0.0075,-0.0007787116,
0.00775,0.0012220552,
0.008,-0.0023927581,
0.00825,0.0023439657,
0.0085,0.0018938980,
0.00875,0.0005958939,
0.009,-0.0004979364,
0.00925,0.0012738155,
0.0095,0.0008260937,
0.00975,0.0020095243,
0.01,-0.0001063722,
0.01025,0.0037117372,
0.0105,0.0065535158,
0.01075,0.0024731611,
0.011,-0.0042624627,
0.01125,-0.0024952169,
0.0115,-0.0018693687,
0.01175,-0.0027494561,
0.012,-0.0025968265,
0.01225,0.0024394942,
0.0125,0.0006641660,
0.01275,-0.0008410023,
0.013,-0.0030221792,
0.01325,-0.0030213729,
0.0135,-0.0017182203,
0.01375,0.0010442387,
0.014,-0.0001224928,
0.01425,-0.0010117459,
0.0145,-0.0032088917,
0.01475,0.0004827820,
0.015,0.0013557601,
0.01525,0.0001042074,
0.0155,-0.0007555526,
0.01575,0.0038210757,
0.016,0.0018793700,
0.01625,0.0003959570,
0.0165,-0.0014646163,
0.01675,0.0006717072,
0.017,0.0031374290,
0.01725,0.0038099510,
0.0175,0.0032209072,
0.01775,0.0023570606,
0.018,0.0010077548,
0.01825,-0.0008599755,
0.0185,-0.0005838961,
0.01875,0.0031814862,
0.019,0.0066597220,
0.01925,0.0021590095,
0.0195,0.0002657712,
0.01975,0.0003650732,
0.02,-0.0017161483,
0.02025,-0.0025860907,
0.0205,-0.0028093497,
0.02075,0.0004651910,
0.021,0.0020521414,
0.02125,0.0017800042,
0.0215,-0.0013994949,
0.02175,-0.0000423692,
0.022,0.0015548344,
0.02225,0.0009459589,
0.0225,-0.0039877682,
0.02275,-0.0007366008,
0.023,0.0010469030,
0.02325,0.0046830298,
0.0235,0.0007170212,
0.02375,0.0002655244,
0.024,0.0029144271,
0.02425,0.0071858470,
0.0245,0.0040615220,
0.02475,-0.0009314565,
0.025,0.0041341474,
0.02525,0.0039512361,
0.0255,0.0010207687,
0.02575,0.0010134017,
0.026,0.0070106173,
0.02625,0.0066416515,
0.0265,0.0044690254,
0.02675,0.0027258634,
0.027,0.0040286784,
0.02725,0.0038987664,
0.0275,0.0036864516,
