Date,2020-12-24 11:08:25
Filename,STFMK-20201105-LW14-9625_20201224_110825_004.dat
Data Label,벨트느슨함
Label_No,04
Motor Spec,L-SF-01, 1765,5.5, 11.1,
Period,3SEC
Sample Rate,4000
RMS,0.003473,
Data Length,12000,
0,-0.0014551864,
0.00025,-0.0009604071,
0.0005,-0.0033249110,
0.00075,-0.0033965404,
0.001,-0.0018998572,
0.00125,0.0022520779,
0.0015,-0.0041977931,
0.00175,0.0002635795,
0.002,0.0022210237,
0.00225,0.0068542557,
0.0025,-0.0013775203,
0.00275,0.0000585241,
0.003,0.0008676221,
0.00325,0.0029956591,
0.0035,-0.0026576533,
0.00375,-0.0003918168,
0.004,0.0033213014,
0.00425,0.0030667176,
0.0045,0.0012315683,
0.00475,-0.0010090522,
0.005,-0.0024968204,
0.00525,-0.0012142271,
0.0055,-0.0030209098,
0.00575,-0.0018957508,
0.006,-0.0035059613,
0.00625,-0.0030653565,
0.0065,-0.0056475550,
0.00675,-0.0044935215,
0.007,-0.0034609390,
0.00725,-0.0013709470,
0.0075,-0.0048088855,
0.00775,-0.0049052578,
0.008,-0.0067021362,
0.00825,-0.0063800458,
0.0085,-0.0075263521,
0.00875,-0.0056985915,
0.009,-0.0022981015,
0.00925,-0.0000867410,
0.0095,0.0008416465,
0.00975,-0.0015900021,
0.01,-0.0058497097,
0.01025,-0.0008444067,
0.0105,-0.0012540596,
0.01075,-0.0008718370,
0.011,-0.0019408893,
0.01125,0.0028525023,
0.0115,-0.0015233310,
0.01175,-0.0022438900,
0.012,-0.0065475209,
0.01225,-0.0058351932,
0.0125,0.0000058626,
0.01275,0.0011450652,
0.013,-0.0019786505,
0.01325,-0.0013200669,
0.0135,-0.0008928333,
0.01375,-0.0035666493,
0.014,-0.0050886096,
0.01425,-0.0035061094,
0.0145,-0.0033079777,
0.01475,-0.0027231001,
0.015,-0.0010608366,
0.01525,-0.0054611815,
0.0155,-0.0070103062,
0.01575,-0.0051283631,
0.016,-0.0040324987,
0.01625,-0.0064359922,
0.0165,-0.0054150671,
0.01675,-0.0036802823,
0.017,-0.0044175312,
0.01725,-0.0076471325,
0.0175,-0.0056670634,
0.01775,-0.0064022695,
0.018,-0.0030636590,
0.01825,-0.0018708693,
0.0185,-0.0030126413,
0.01875,-0.0041338960,
0.019,-0.0051671024,
0.01925,-0.0054989108,
0.0195,-0.0073551908,
0.01975,-0.0024512312,
0.02,-0.0010626616,
0.02025,-0.0041296161,
0.0205,-0.0042072292,
0.02075,0.0005215851,
0.021,-0.0026391754,
0.02125,-0.0055114361,
0.0215,-0.0039631063,
0.02175,-0.0003220643,
0.022,0.0015758770,
0.02225,-0.0024513188,
0.0225,-0.0000917019,
0.02275,-0.0016108189,
0.023,-0.0020803632,
0.02325,-0.0040971469,
0.0235,-0.0033580896,
0.02375,-0.0045902897,
0.024,-0.0017384090,
0.02425,-0.0047034789,
0.0245,-0.0063772216,
0.02475,-0.0070232274,
0.025,-0.0035899729,
0.02525,-0.0011209359,
0.0255,-0.0048496616,
0.02575,-0.0049462933,
